id,m1,m2,q0star,alpha,phi0,tc,dist,incl,k,mean_20_300,p95_20_300,max_20_300,n_20_300,status,error_code,wall_time_s,model,score,p95_20_300_circ,p95_20_300_recalc,phi_ref_fpeak,phi_mcgt_fpeak
121,46.97952,17.986326,0.050428,0.223824,0.0,0.0,1000.0,0.0,-2,1.700164,3.015021,3.117801,117,ok,,0.001367,default,3.015021,3.015021400567848,3.015021400567848,-0.8837638895472377,-0.4419543682875453
122,63.023917,20.405805,-0.080436,-0.826397,0.0,0.0,1000.0,0.0,122,1.635464,3.010397,3.129367,117,ok,,0.00109,default,3.010397,3.010397485813668,3.010397485813668,-2.144183767282179,-1.8939714345335723
123,71.755313,46.724645,0.190232,0.784011,0.0,0.0,1000.0,0.0,-1,1.812512,3.042667,3.135527,117,ok,,0.001803,default,3.042667,3.0426669289216965,3.0426669289216965,0.26930599693586466,0.6893655226295099
124,34.358675,30.785975,-0.241402,-0.134624,0.0,0.0,1000.0,0.0,27,1.567416,2.923888,3.132126,117,ok,,0.001532,default,2.923888,2.923887930846172,2.923887930846172,1.146295150243251,-1.0631281562765942
125,65.155567,25.385765,-0.006732,-0.493266,0.0,0.0,1000.0,0.0,3,1.668101,2.950351,3.127149,117,ok,,0.001829,default,2.950351,2.9503514469623857,2.9503514469623857,1.2628348063703783,2.709280599040806
126,56.499378,39.729615,0.124316,0.580153,0.0,0.0,1000.0,0.0,-1,1.714469,2.995987,3.13025,117,ok,,0.001334,default,2.995987,2.9959866979202983,2.9959866979202983,2.2152440257685573,0.5281238458427975
127,72.874088,52.393783,-0.165097,-0.561506,0.0,0.0,1000.0,0.0,91,1.50494,2.895082,3.118242,117,ok,,0.000916,default,2.895082,2.8950818916863112,2.8950818916863112,0.19435310352292312,-2.9705900227879702
128,12.647935,9.084133,0.266354,0.396433,0.0,0.0,1000.0,0.0,-4,1.549628,2.995477,3.12465,117,ok,,0.000907,default,2.995477,2.995477371006787,2.995477371006787,-2.603104073804378,1.552378875958457
129,76.727066,8.747408,-0.013088,-0.641338,0.0,0.0,1000.0,0.0,10,1.510932,2.86729,3.094326,117,ok,,0.001266,default,2.86729,2.867289986751252,2.867289986751252,1.9860941034084298,1.6020012241125947
130,72.555638,28.15783,0.117777,0.308304,0.0,0.0,1000.0,0.0,-3,1.571319,2.941041,3.086267,117,ok,,0.000917,default,2.941041,2.9410407287129874,2.9410407287129874,-0.3024150172944964,-2.0577054704941062
131,56.254206,49.611342,-0.152891,-0.335309,0.0,0.0,1000.0,0.0,36,1.567142,2.969995,3.098916,117,ok,,0.001025,default,2.969995,2.969995047600231,2.969995047600231,-0.4259438072521444,0.5368483157399702
132,25.122247,15.430662,0.278743,0.746407,0.0,0.0,1000.0,0.0,-1,1.720546,3.023199,3.131267,117,ok,,0.001327,default,3.023199,3.0231986643025297,3.0231986643025297,-1.8097390177705108,0.9359529027960036
133,58.552547,34.603918,0.044082,0.887277,0.0,0.0,1000.0,0.0,0,0.843182,1.410021,1.479721,117,ok,,0.001657,default,1.410021,1.4100208965496757,1.4100208965496757,-2.550015612829016,2.789196338898053
134,46.988091,8.833064,-0.086966,-0.038679,0.0,0.0,1000.0,0.0,7,1.560905,2.942517,3.111775,117,ok,,0.001034,default,2.942517,2.9425166142972383,2.9425166142972383,0.7786732715598781,1.3438012142214113
135,68.971343,63.360713,0.202447,0.073683,0.0,0.0,1000.0,0.0,-10,1.548817,3.011363,3.140866,117,ok,,0.00102,default,3.011363,3.011363258804648,3.011363258804648,0.7937483914374326,2.5413941317790254
136,33.569659,18.304704,-0.229003,-0.969218,0.0,0.0,1000.0,0.0,602,1.63348,2.963571,3.070256,117,ok,,0.000988,default,2.963571,2.9635713129662755,2.9635713129662755,-2.637493851436137,-0.24462445640858377
137,43.778063,19.363353,0.178473,-0.149872,0.0,0.0,1000.0,0.0,-21,1.496479,2.970986,3.100574,117,ok,,0.001155,default,2.970986,2.970985746352308,2.970985746352308,-0.40422478753123237,1.1120093158226574
138,69.264792,23.607262,-0.290514,0.799312,0.0,0.0,1000.0,0.0,1,1.611316,3.003415,3.111984,117,ok,,0.000901,default,3.003415,3.0034149924731866,3.0034149924731866,0.9905281794857022,-3.0947487519900925
139,73.203517,48.138438,0.019997,-0.842369,0.0,0.0,1000.0,0.0,-32,1.551395,3.03676,3.132468,117,ok,,0.000955,default,3.03676,3.0367595780389736,3.0367595780389736,-2.366561663529632,-0.8910494858812648
140,40.563071,29.337772,-0.148514,0.239865,0.0,0.0,1000.0,0.0,4,1.526186,2.912484,3.121935,117,ok,,0.001094,default,2.912484,2.91248378202758,2.91248378202758,1.9191499497847566,-2.171349405045813
141,63.083589,31.00115,-0.21443,0.380247,0.0,0.0,1000.0,0.0,4,1.50964,2.975178,3.136273,117,ok,,0.001225,default,2.975178,2.975178054820421,2.975178054820421,-0.58005172221681,2.9656174771511026
142,57.328878,41.801593,0.254668,-0.545251,0.0,0.0,1000.0,0.0,-131,1.494671,2.821793,3.0703,117,ok,,0.000953,default,2.821793,2.821792500305736,2.821792500305736,-2.7328237876914088,2.2479314733611595
143,78.526235,55.047139,-0.074589,0.56518,0.0,0.0,1000.0,0.0,1,1.796607,3.008427,3.124209,117,ok,,0.001288,default,3.008427,3.008427469528247,3.008427469528247,0.6629218634367291,-0.5702724506251968
144,9.994578,9.877155,0.093812,-0.47824,0.0,0.0,1000.0,0.0,-38,1.670292,3.06719,3.133073,117,ok,,0.001156,default,3.06719,3.0671902413224768,3.0671902413224768,2.445323732770502,-0.7089005562003727
145,54.074229,13.600473,-0.2671,0.026314,0.0,0.0,1000.0,0.0,16,1.488196,3.015959,3.136549,117,ok,,0.001735,default,3.015959,3.015959427339004,3.015959427339004,-1.5162717588048178,3.0028994741634953
146,77.370971,13.310954,0.164388,-0.923801,0.0,0.0,1000.0,0.0,-362,1.521651,2.858509,3.127408,117,ok,,0.001235,default,2.858509,2.858509076699762,2.858509076699762,1.0418192120696368,-1.6968159870564357
147,64.491371,61.070505,-0.125026,0.965882,0.0,0.0,1000.0,0.0,0,1.813147,2.921856,3.048943,117,ok,,0.001174,default,2.921856,2.921855535558876,2.921855535558876,-0.7633798415281987,1.272183247541058
148,38.050348,29.974061,0.005986,-0.115331,0.0,0.0,1000.0,0.0,-1,1.586154,2.934392,3.112478,117,ok,,0.001305,default,2.934392,2.9343915600535304,2.9343915600535304,2.011866469435965,2.9992936823253658
149,72.272127,39.165121,0.240647,-0.256689,0.0,0.0,1000.0,0.0,-42,1.536524,2.967432,3.064377,117,ok,,0.001832,default,2.967432,2.967431842324679,2.967431842324679,3.08737391239357,3.1401026286558
150,51.509349,32.613199,-0.190951,0.66974,0.0,0.0,1000.0,0.0,1,1.72601,3.029488,3.112045,117,ok,,0.000998,default,3.029488,3.0294876057993627,3.0294876057993627,-3.084587483651573,-0.5141304651857048
151,67.885154,45.15348,0.079718,-0.688692,0.0,0.0,1000.0,0.0,-71,1.617453,2.939648,3.120643,117,ok,,0.001036,default,2.939648,2.9396476418281976,2.9396476418281976,-0.776058431433091,-2.3869190670924176
152,22.862438,19.88781,-0.051184,0.353705,0.0,0.0,1000.0,0.0,1,1.768467,3.011686,3.104873,117,ok,,0.001002,default,3.011686,3.011685961018918,3.011685961018918,-2.166720209835738,-0.8932089273760155
153,67.999081,14.548233,0.13189,0.518787,0.0,0.0,1000.0,0.0,-1,1.671077,2.999986,3.116545,117,ok,,0.001265,default,2.999986,2.999986330772175,2.999986330772175,-0.022928258318428263,1.965026581082725
154,64.411801,36.886531,-0.036475,-0.429893,0.0,0.0,1000.0,0.0,12,1.5722,2.909868,3.110804,117,ok,,0.001143,default,2.909868,2.909867927633987,2.909867927633987,3.1096361382703055,1.7527838486343406
155,59.959691,43.286555,0.292782,0.457875,0.0,0.0,1000.0,0.0,-4,1.533797,2.935971,3.130693,117,ok,,0.000895,default,2.935971,2.93597121686417,2.93597121686417,-2.266454335585122,-0.22479981496270796
156,35.746555,5.081313,-0.176351,-0.624832,0.0,0.0,1000.0,0.0,123,1.586117,3.010342,3.116941,117,ok,,0.000939,default,3.010342,3.0103417729249227,3.0103417729249227,-1.9010407905465385,-0.13529188533820147
157,48.679313,26.480109,-0.110436,-0.764726,0.0,0.0,1000.0,0.0,132,1.659349,3.049075,3.140224,117,ok,,0.001365,default,3.049075,3.049074831913457,3.049074831913457,2.2458625237964895,3.1238014908019203
158,52.767744,18.705584,0.058112,0.160269,0.0,0.0,1000.0,0.0,-2,1.659084,2.988342,3.14147,117,ok,,0.000962,default,2.988342,2.988341628220271,2.988341628220271,1.3712836577315848,2.4413321703367785
159,78.103132,73.968428,-0.2524,-0.19625,0.0,0.0,1000.0,0.0,35,1.611033,2.982946,3.044918,117,ok,,0.000888,default,2.982946,2.982945837474631,2.982945837474631,2.7047925893672335,1.2992806388732383
160,24.438873,5.352502,0.216551,0.847643,0.0,0.0,1000.0,0.0,-1,1.664294,2.972922,3.137107,117,ok,,0.001018,default,2.972922,2.9729220078979504,2.9729220078979504,-0.6908937392791579,0.26242891753748765
161,51.013302,6.543671,0.03316,0.326124,0.0,0.0,1000.0,0.0,-1,1.699849,2.997909,3.140891,117,ok,,0.001421,default,2.997909,2.997909139804693,2.997909139804693,0.0861369426374683,0.9424499922918681
162,75.048625,16.371451,-0.135792,-0.725565,0.0,0.0,1000.0,0.0,139,1.485168,3.017671,3.119667,117,ok,,0.001471,default,3.017671,3.017671458711689,3.017671458711689,-2.072172309300738,-0.9091545234241885
163,75.787306,54.068777,0.174717,0.634837,0.0,0.0,1000.0,0.0,-1,1.752659,3.016495,3.120012,117,ok,,0.000977,default,3.016495,3.016495347223311,3.016495347223311,3.1113392622856715,0.20709866428742352
164,27.596926,26.754556,-0.293832,-0.282332,0.0,0.0,1000.0,0.0,56,1.603537,2.969982,3.134853,117,ok,,0.001053,default,2.969982,2.9699815659773545,2.9699815659773545,-1.0829611321258454,-2.943549552271687
165,70.352588,36.78956,-0.059753,-0.07994,0.0,0.0,1000.0,0.0,5,1.528483,2.987419,3.140358,117,ok,,0.001251,default,2.987419,2.9874189430020786,2.9874189430020786,2.580155465796011,-1.6278327240275097
166,44.513772,34.533167,0.109383,0.994945,0.0,0.0,1000.0,0.0,0,1.4334,2.279339,2.373769,117,ok,,0.000923,default,2.279339,2.2793385246856173,2.2793385246856173,0.9856402759658458,-0.6247470319318964
167,65.564667,57.588012,-0.219881,-0.896706,0.0,0.0,1000.0,0.0,436,1.482873,3.00055,3.120936,117,ok,,0.001091,default,3.00055,3.0005498939710944,3.0005498939710944,1.2086366677383396,3.120004029946063
168,15.812072,7.453135,0.248485,0.059765,0.0,0.0,1000.0,0.0,-14,1.658495,3.05464,3.114665,117,ok,,0.000995,default,3.05464,3.0546399364945587,3.0546399364945587,1.7989589272079591,-3.0161319651823355
169,74.589026,21.562514,-0.167784,0.816644,0.0,0.0,1000.0,0.0,1,1.650132,2.975742,3.117502,117,ok,,0.001492,default,2.975742,2.9757420921389657,2.9757420921389657,0.5911690495016515,-1.0852009009655426
170,66.767228,30.296443,0.263119,-0.23361,0.0,0.0,1000.0,0.0,-42,1.56952,2.872391,3.137223,117,ok,,0.00104,default,2.872391,2.872390769646705,2.872390769646705,2.045325274498426,2.718889056829571
171,50.31929,42.818418,-0.007546,0.128783,0.0,0.0,1000.0,0.0,0,1.428887,2.923725,3.126468,117,ok,,0.001001,default,2.923725,2.923724510530316,2.923724510530316,-0.23365988299467944,2.3692669721931026
172,38.083815,22.223015,0.124052,-0.789881,0.0,0.0,1000.0,0.0,-163,1.492467,2.855131,3.13892,117,ok,,0.001039,default,2.855131,2.8551314429551597,2.8551314429551597,1.3908482901813102,0.8709900970499227
173,56.444835,28.820085,0.189378,-0.586025,0.0,0.0,1000.0,0.0,-114,1.579847,2.932567,3.025312,117,ok,,0.001039,default,2.932567,2.9325674853205483,2.9325674853205483,-0.9185468922792932,0.059719238545422826
174,59.807774,10.940205,-0.241635,0.487426,0.0,0.0,1000.0,0.0,3,1.502235,2.971531,3.137749,117,ok,,0.001004,default,2.971531,2.9715311660252124,2.9715311660252124,2.207020292517937,-1.1818485038222413
175,76.326858,62.138938,0.047784,-0.406216,0.0,0.0,1000.0,0.0,-15,1.567981,2.990816,3.120551,117,ok,,0.00132,default,2.990816,2.9908159883942758,2.9908159883942758,-2.788890383213211,2.256282382358723
176,40.402638,12.374365,-0.083704,0.551751,0.0,0.0,1000.0,0.0,1,1.809324,3.003655,3.134717,117,ok,,0.001169,default,3.003655,3.0036554395090063,3.0036554395090063,-3.010936637724935,2.9405318260410205
177,65.455343,11.10355,0.286579,-0.94504,0.0,0.0,1000.0,0.0,-686,1.713293,2.99237,3.103894,117,ok,,0.001326,default,2.99237,2.992369968474993,2.992369968474993,0.3042084538832164,0.6935792791822202
178,79.570634,39.429696,-0.181824,0.106145,0.0,0.0,1000.0,0.0,8,1.587867,2.996137,3.109917,117,ok,,0.001725,default,2.996137,2.9961373225584693,2.9961373225584693,2.431469630843182,1.6991862176159138
179,58.591895,52.693548,0.14744,-0.000341,0.0,0.0,1000.0,0.0,-10,1.55016,2.960567,3.119273,117,ok,,0.001128,default,2.960567,2.9605667121143204,2.9605667121143204,-0.4152156805219427,-2.219008856842887
180,32.155411,12.348027,-0.021659,0.9173,0.0,0.0,1000.0,0.0,0,0.372539,0.614134,0.643062,117,ok,,0.000916,default,0.614134,0.6141335658394794,0.6141335658394794,2.146641647413876,2.564221877091061
181,46.093804,41.643519,-0.255739,0.71442,0.0,0.0,1000.0,0.0,1,1.714136,3.007365,3.139734,117,ok,,0.000875,default,3.007365,3.007364846600342,3.007364846600342,-2.6098084585590513,1.2078831463723887
182,49.327639,21.291664,0.212774,-0.359962,0.0,0.0,1000.0,0.0,-55,1.581845,3.01486,3.122902,117,ok,,0.002213,default,3.01486,3.0148599446088795,3.0148599446088795,-0.8164039279116615,2.2564323557502526
183,70.869604,70.38186,-0.097734,0.277775,0.0,0.0,1000.0,0.0,2,1.606874,3.02779,3.131922,117,ok,,0.001262,default,3.02779,3.027790350147754,3.027790350147754,1.733993573287627,2.058638523623042
184,31.671828,20.662419,0.071254,-0.67917,0.0,0.0,1000.0,0.0,-61,1.454625,2.955773,3.085087,117,ok,,0.000983,default,2.955773,2.955772976538942,2.955772976538942,0.9619605963375761,2.138097755629037
185,60.904923,17.040578,-0.12178,-0.451619,0.0,0.0,1000.0,0.0,44,1.577307,2.876811,3.005026,117,ok,,0.001264,default,2.876811,2.876811290990622,2.876811290990622,2.6410317061484214,1.1560812412537125
186,62.207561,6.480831,0.009672,0.599108,0.0,0.0,1000.0,0.0,0,0.528898,1.02327,1.100523,117,ok,,0.000975,default,1.02327,1.0232700861057618,1.0232700861057618,-0.03536905748707042,-0.6142122394920868
187,66.600805,45.760588,-0.279747,-0.509356,0.0,0.0,1000.0,0.0,126,1.683363,3.041777,3.12209,117,ok,,0.001219,default,3.041777,3.0417765607240934,3.0417765607240934,-0.3010251639778492,2.9252005379527724
188,35.940341,33.560628,0.151302,0.408804,0.0,0.0,1000.0,0.0,-2,1.561204,2.931831,3.108149,117,ok,,0.001239,default,2.931831,2.931831291519379,2.931831291519379,0.4606855555637388,1.1105619880920568
189,79.062195,24.006288,0.085977,0.205436,0.0,0.0,1000.0,0.0,-3,1.570917,2.917947,3.140649,117,ok,,0.00104,default,2.917947,2.917947093567909,2.917947093567909,-2.8973621526029643,0.0743749471229389
190,54.954032,25.822557,-0.045658,-0.868488,0.0,0.0,1000.0,0.0,81,1.692818,2.945419,3.079742,117,ok,,0.000938,default,2.945419,2.945419080431753,2.945419080431753,1.5686518628943809,-1.2727473058283287
191,71.476299,47.294385,0.225006,0.771226,0.0,0.0,1000.0,0.0,-1,1.762289,3.013889,3.131764,117,ok,,0.001166,default,3.013889,3.0138893567953358,3.0138893567953358,-0.11261254491795292,-1.0864822349534222
192,17.747476,7.557098,-0.205859,-0.186238,0.0,0.0,1000.0,0.0,28,1.440819,2.889281,3.138666,117,ok,,0.001254,default,2.889281,2.8892806352840177,2.8892806352840177,1.1992857699030584,2.7673925179297605
193,56.957474,7.987479,0.25965,0.623668,0.0,0.0,1000.0,0.0,-2,1.546966,2.964161,3.127544,117,ok,,0.001407,default,2.964161,2.9641606376567067,2.9641606376567067,-0.37827007287891945,-2.028166888691409
194,70.753115,8.083816,-0.208862,-0.458664,0.0,0.0,1000.0,0.0,78,1.627641,2.997557,3.127144,117,ok,,0.001051,default,2.997557,2.9975566512799103,2.9975566512799103,1.461011571196341,3.0351794539947328
195,69.975903,54.230683,0.09938,0.43092,0.0,0.0,1000.0,0.0,-1,1.722394,3.022085,3.110525,117,ok,,0.000962,default,3.022085,3.0220847940362927,3.0220847940362927,0.7168540934790393,2.269038481552431
196,34.909423,24.436503,-0.069608,-0.517861,0.0,0.0,1000.0,0.0,32,1.459677,2.789289,3.003232,117,ok,,0.00109,default,2.789289,2.7892894687835263,2.7892894687835263,0.46543779444003874,2.222990533681223
197,76.273648,34.283977,-0.284947,-0.846231,0.0,0.0,1000.0,0.0,465,1.578766,2.955223,3.106619,117,ok,,0.001112,default,2.955223,2.955222815700884,2.955222815700884,0.7006199668945676,-3.136402544707618
198,45.330373,26.268071,0.183456,0.19679,0.0,0.0,1000.0,0.0,-6,1.607722,2.989048,3.117698,117,ok,,0.001192,default,2.989048,2.989048296662616,2.989048296662616,0.9514744900362722,2.355744832853194
199,61.77718,51.827151,-0.143532,-0.161544,0.0,0.0,1000.0,0.0,18,1.510332,2.811541,3.118676,117,ok,,0.001235,default,2.811541,2.8115405579362225,2.8115405579362225,-2.6401835874095063,-1.325939937008247
200,17.763762,15.558032,0.025566,0.764048,0.0,0.0,1000.0,0.0,0,0.760986,1.352155,1.432959,117,ok,,0.001003,default,1.352155,1.3521554592217426,1.3521554592217426,2.122378061102328,1.2764866344008539
201,61.783272,21.404057,-0.092535,0.116638,0.0,0.0,1000.0,0.0,4,1.515673,2.943743,3.108538,117,ok,,0.001263,default,2.943743,2.943743005006766,2.943743005006766,1.2614258750328844,-3.0038390974839793
202,69.933312,40.758733,0.039101,-0.965236,0.0,0.0,1000.0,0.0,-101,1.551568,2.911366,3.105632,117,ok,,0.00128,default,2.911366,2.911366474055136,2.911366474055136,3.075973644242376,-1.2774763675140512
203,55.756942,48.878971,-0.233986,0.922417,0.0,0.0,1000.0,0.0,1,1.695446,2.99448,3.127332,117,ok,,0.001164,default,2.99448,2.994480472109763,2.994480472109763,1.1345716153573058,-0.7172514019077099
204,42.385036,11.627955,0.19688,-0.026883,0.0,0.0,1000.0,0.0,-15,1.54964,2.933748,3.140244,117,ok,,0.001064,default,2.933748,2.933747638094506,2.933747638094506,0.7850295122338466,2.923460884595915
205,43.615825,32.604079,0.112796,-0.354764,0.0,0.0,1000.0,0.0,-28,1.636434,2.991775,3.069555,117,ok,,0.001204,default,2.991775,2.991775270037503,2.991775270037503,-2.5644100005620913,-1.115135438911235
206,57.850378,21.425178,-0.018656,0.687799,0.0,0.0,1000.0,0.0,0,0.733865,1.355667,1.446181,117,ok,,0.00123,default,1.355667,1.3556673805397386,1.3556673805397386,-1.8419724256494021,-1.0313344059939276
207,78.828996,75.128146,0.273176,-0.668604,0.0,0.0,1000.0,0.0,-226,1.672888,3.039372,3.131285,117,ok,,0.001518,default,3.039372,3.0393715188013437,3.0393715188013437,1.8740679326762155,0.3544434012091848
208,29.757466,11.552098,-0.157873,0.257506,0.0,0.0,1000.0,0.0,4,1.522219,3.002894,3.108767,117,ok,,0.001606,default,3.002894,3.0028940810671254,3.0028940810671254,-2.295289142140973,-0.2836451814840366
209,71.225261,13.097571,0.062506,-0.239174,0.0,0.0,1000.0,0.0,-10,1.538097,2.942486,3.14066,117,ok,,0.001749,default,2.942486,2.9424858559803893,2.9424858559803893,0.998513018432341,-0.8889210376343932
210,75.8965,31.315742,-0.106629,0.843631,0.0,0.0,1000.0,0.0,0,2.063626,3.035693,3.132914,117,ok,,0.001514,default,3.035693,3.035692720718504,3.035692720718504,0.5629955982901826,-3.0584367587327748
211,59.377537,46.781706,0.220359,-0.799835,0.0,0.0,1000.0,0.0,-301,1.541842,2.943525,3.11552,117,ok,,0.001444,default,2.943525,2.9435252669143863,2.9435252669143863,-0.3277391303767416,-2.349867812754116
212,29.543413,20.603905,-0.248007,0.148442,0.0,0.0,1000.0,0.0,10,1.559834,2.994864,3.129331,117,ok,,0.001608,default,2.994864,2.9948641802985234,2.9948641802985234,0.3106830707780759,-1.9989379161343415
213,51.896149,38.514052,-0.032668,0.477301,0.0,0.0,1000.0,0.0,0,1.671867,2.969075,3.125778,117,ok,,0.008654,default,2.969075,2.969074822042733,2.969074822042733,-0.38480652286051864,2.666386830088914
214,49.595962,13.145855,0.136284,-0.566194,0.0,0.0,1000.0,0.0,-76,1.560079,2.928163,3.129413,117,ok,,0.002828,default,2.928163,2.9281629063580312,2.9281629063580312,2.6423148934881144,-2.5342290729595227
215,66.044021,64.916214,-0.171958,0.546022,0.0,0.0,1000.0,0.0,2,1.656655,2.997364,3.096198,117,ok,,0.002073,default,2.997364,2.9973642809636427,2.9973642809636427,1.6603643220125779,1.5787773461531316
216,39.968681,21.992871,0.29659,-0.379065,0.0,0.0,1000.0,0.0,-82,1.63101,3.016984,3.140532,117,ok,,0.002233,default,3.016984,3.016983947196527,3.016983947196527,0.20380767902941166,-0.28537217342936216
217,47.924914,16.260598,-0.194759,-0.747211,0.0,0.0,1000.0,0.0,217,1.555614,2.987052,3.139435,117,ok,,0.001754,default,2.987052,2.9870515124443027,2.9870515124443027,1.9259602568840322,0.4665888580407902
218,64.823008,17.116804,0.236254,0.33416,0.0,0.0,1000.0,0.0,-5,1.551525,2.944532,3.138523,117,ok,,0.00135,default,2.944532,2.9445324873217227,2.9445324873217227,-2.5702057494314126,-2.391377838360011
219,79.438889,43.772278,-0.055578,-0.307393,0.0,0.0,1000.0,0.0,12,1.537976,3.008187,3.087718,117,ok,,0.00172,default,3.008187,3.008186822827676,3.008186822827676,-2.586704041683781,1.4791698302748735
220,37.238251,25.446293,0.07591,0.64238,0.0,0.0,1000.0,0.0,-1,1.672927,2.983707,3.130595,117,ok,,0.001335,default,2.983707,2.983706874475504,2.983706874475504,0.029767088826680776,2.4285335684975315
221,66.114472,28.33842,0.159995,0.969773,0.0,0.0,1000.0,0.0,0,2.129869,3.055367,3.132781,117,ok,,0.001549,default,3.055367,3.055367419012933,3.055367419012933,2.256324701732291,-0.31365754262263756
222,53.620086,36.426817,-0.270908,-0.072287,0.0,0.0,1000.0,0.0,24,1.518006,2.971521,3.125257,117,ok,,0.002016,default,2.971521,2.9715211152432754,2.9715211152432754,1.3784048455429811,3.0118718345966577
223,74.600099,60.091065,0.002179,0.038016,0.0,0.0,1000.0,0.0,0,1.088271,2.845325,3.106513,117,ok,,0.003641,default,2.845325,2.845325363934463,2.845325363934463,-0.49269563437136554,-1.5569434868074108
224,7.29426,7.285331,-0.12942,-0.888567,0.0,0.0,1000.0,0.0,249,1.510425,2.923412,3.095669,117,ok,,0.002831,default,2.923412,2.92341195275753,2.92341195275753,-1.5352099270437547,-2.1322327272851958
225,68.430284,6.094162,-0.237825,-0.410077,0.0,0.0,1000.0,0.0,74,1.529914,2.970772,3.081086,117,ok,,0.00198,default,2.970772,2.9707720950345444,2.9707720950345444,-0.31949234314907216,0.5395203145986507
