id,m1,m2,q0star,alpha,phi0,tc,dist,incl,k,mean_20_300,p95_20_300,max_20_300,n_20_300,status,error_code,wall_time_s,model,score,p95_20_300_circ,p95_20_300_recalc,n_jalons_total,n_jalons_used,penalty_mean
2955,52.299338,47.875814,-0.209071,-0.756567,0.000000,0.000000,1000.000000,0.000000,242,1.656044,3.048144,3.111758,117,ok,,0.001657,default,3.048144,3.048144,3.048144,0,0,0.000000
2956,40.161937,12.815479,0.259880,0.169619,0.000000,0.000000,1000.000000,0.000000,-9,1.553483,3.042343,3.125966,117,ok,,0.001815,default,3.042343,3.042343,3.042343,0,0,0.000000
2957,47.185035,31.266063,0.025205,0.466251,0.000000,0.000000,1000.000000,0.000000,0,1.744011,2.979027,3.129643,117,ok,,0.001894,default,2.979027,2.979027,2.979027,0,0,0.000000
2958,57.727721,20.273675,-0.143160,-0.615699,0.000000,0.000000,1000.000000,0.000000,97,1.659445,2.977903,3.139360,117,ok,,0.001614,default,2.977903,2.977903,2.977903,0,0,0.000000
2959,78.717905,71.627743,0.183831,0.525944,0.000000,0.000000,1000.000000,0.000000,-2,1.628068,3.011992,3.135807,117,ok,,0.001450,default,3.011992,3.011992,3.011992,0,0,0.000000
2960,30.986931,10.202758,-0.285303,-0.423432,0.000000,0.000000,1000.000000,0.000000,93,1.435516,2.799019,3.041876,117,ok,,0.002034,default,2.799019,2.799019,2.799019,0,0,0.000000
2961,74.797916,13.272582,0.075678,0.065301,0.000000,0.000000,1000.000000,0.000000,-4,1.533615,2.961692,3.125183,117,ok,,0.001721,default,2.961692,2.961692,2.961692,0,0,0.000000
2962,77.181590,30.160796,-0.055370,-0.978361,0.000000,0.000000,1000.000000,0.000000,151,1.602452,3.000033,3.137453,117,ok,,0.001739,default,3.000033,3.000033,3.000033,0,0,0.000000
2963,60.669372,43.287014,0.236465,0.880125,0.000000,0.000000,1000.000000,0.000000,-1,1.631706,2.971133,3.127149,117,ok,,0.002054,default,2.971133,2.971133,2.971133,0,0,0.000000
2964,29.711436,21.827661,-0.194986,-0.045130,0.000000,0.000000,1000.000000,0.000000,16,1.535643,3.010542,3.135659,117,ok,,0.001609,default,3.010542,3.010542,3.010542,0,0,0.000000
2965,55.427990,39.563966,-0.129065,-0.342739,0.000000,0.000000,1000.000000,0.000000,31,1.575976,2.974461,3.072731,117,ok,,0.001433,default,2.974461,2.974461,2.974461,0,0,0.000000
2966,51.774261,12.030292,0.001799,0.740234,0.000000,0.000000,1000.000000,0.000000,0,0.058395,0.105016,0.111516,117,ok,,0.001453,default,0.105016,0.105016,0.105016,34,34,0.000000
2967,68.210756,61.452897,-0.271281,-0.649502,0.000000,0.000000,1000.000000,0.000000,208,1.685336,2.998732,3.107139,117,ok,,0.001387,default,2.998732,2.998732,2.998732,0,0,0.000000
2968,41.161921,23.054109,0.160353,0.298943,0.000000,0.000000,1000.000000,0.000000,-4,1.507041,2.947654,3.107573,117,ok,,0.001150,default,2.947654,2.947654,2.947654,0,0,0.000000
2969,51.497925,14.943610,-0.248378,0.573316,0.000000,0.000000,1000.000000,0.000000,2,1.540325,2.925274,3.141403,117,ok,,0.001641,default,2.925274,2.925274,2.925274,0,0,0.000000
2970,64.671026,15.960071,0.220719,-0.468851,0.000000,0.000000,1000.000000,0.000000,-85,1.587122,2.953526,3.101400,117,ok,,0.001838,default,2.953526,2.953526,2.953526,0,0,0.000000
2971,75.943557,43.608687,-0.106273,0.387644,0.000000,0.000000,1000.000000,0.000000,2,1.661527,3.017882,3.124094,117,ok,,0.001791,default,3.017882,3.017882,3.017882,0,0,0.000000
2972,35.932542,26.671548,0.062129,-0.539046,0.000000,0.000000,1000.000000,0.000000,-31,1.521869,2.975632,3.105626,117,ok,,0.001810,default,2.975632,2.975632,2.975632,0,0,0.000000
2973,69.645952,26.155685,0.296804,-0.835189,0.000000,0.000000,1000.000000,0.000000,-465,1.534422,3.007813,3.134746,117,ok,,0.001774,default,3.007813,3.007813,3.007813,0,0,0.000000
2974,52.584051,35.313045,-0.172183,0.246288,0.000000,0.000000,1000.000000,0.000000,5,1.537233,2.932584,3.113625,117,ok,,0.001679,default,2.932584,2.932584,2.932584,0,0,0.000000
2975,73.570765,56.628393,0.136053,-0.141457,0.000000,0.000000,1000.000000,0.000000,-15,1.493620,2.982709,3.097078,117,ok,,0.001791,default,2.982709,2.982709,2.982709,0,0,0.000000
2976,8.485997,5.095563,-0.032458,0.808422,0.000000,0.000000,1000.000000,0.000000,0,0.822938,1.430156,1.510098,117,ok,,0.001283,default,1.430156,1.430156,1.430156,0,0,0.000000
2977,67.311824,6.212382,-0.224062,0.271350,0.000000,0.000000,1000.000000,0.000000,6,1.602401,2.993801,3.136602,117,ok,,0.002506,default,2.993801,2.993801,2.993801,0,0,0.000000
2978,74.871796,37.647030,0.244450,-0.686363,0.000000,0.000000,1000.000000,0.000000,-216,1.721879,2.986761,3.102277,117,ok,,0.001585,default,2.986761,2.986761,2.986761,0,0,0.000000
2979,58.944062,53.664247,-0.063793,0.705312,0.000000,0.000000,1000.000000,0.000000,0,1.951144,3.016911,3.129737,117,ok,,0.002987,default,3.016911,3.016911,3.016911,0,0,0.000000
2980,27.346854,6.170184,0.105196,-0.368363,0.000000,0.000000,1000.000000,0.000000,-28,1.624829,3.026647,3.129809,117,ok,,0.001752,default,3.026647,3.026647,3.026647,0,0,0.000000
2981,49.144548,37.196380,0.170535,-0.009721,0.000000,0.000000,1000.000000,0.000000,-12,1.490897,2.853721,3.124672,117,ok,,0.002218,default,2.853721,2.853721,2.853721,0,0,0.000000
2982,44.761555,18.313591,-0.297868,0.909170,0.000000,0.000000,1000.000000,0.000000,1,1.710054,2.953535,3.127323,117,ok,,0.002015,default,2.953535,2.953535,2.953535,0,0,0.000000
2983,78.315383,65.898245,0.029121,-0.951255,0.000000,0.000000,1000.000000,0.000000,-71,1.596601,2.929847,3.106631,117,ok,,0.002059,default,2.929847,2.929847,2.929847,0,0,0.000000
2984,24.299865,15.986614,-0.139978,0.098742,0.000000,0.000000,1000.000000,0.000000,7,1.576388,2.955269,3.136202,117,ok,,0.001466,default,2.955269,2.955269,2.955269,0,0,0.000000
2985,53.111248,21.972804,0.051948,0.777412,0.000000,0.000000,1000.000000,0.000000,0,1.473125,2.599993,2.752298,117,ok,,0.001890,default,2.599993,2.599993,2.599993,0,0,0.000000
2986,67.020695,14.347177,-0.079687,-0.178805,0.000000,0.000000,1000.000000,0.000000,10,1.570956,2.961724,3.137353,117,ok,,0.001845,default,2.961724,2.961724,2.961724,0,0,0.000000
2987,63.788097,50.656334,0.193399,0.214783,0.000000,0.000000,1000.000000,0.000000,-6,1.588794,2.976641,3.103240,117,ok,,0.001275,default,2.976641,2.976641,2.976641,0,0,0.000000
2988,38.826864,38.264043,-0.237467,-0.860326,0.000000,0.000000,1000.000000,0.000000,410,1.499621,2.852291,3.099216,117,ok,,0.001905,default,2.852291,2.852291,2.852291,0,0,0.000000
2989,72.427162,28.485327,-0.003383,-0.500219,0.000000,0.000000,1000.000000,0.000000,1,1.646405,2.978070,3.113589,117,ok,,0.002032,default,2.978070,2.978070,2.978070,0,0,0.000000
2990,59.625261,32.531406,0.128069,0.417176,0.000000,0.000000,1000.000000,0.000000,-2,1.610121,3.006984,3.115728,117,ok,,0.002031,default,3.006984,3.006984,3.006984,0,0,0.000000
2991,75.918860,45.639319,-0.163763,-0.445162,0.000000,0.000000,1000.000000,0.000000,58,1.464613,3.043742,3.128565,117,ok,,0.002985,default,3.043742,3.043742,3.043742,0,0,0.000000
2992,19.475214,12.118605,0.267287,0.606269,0.000000,0.000000,1000.000000,0.000000,-2,1.583077,2.937609,3.092240,117,ok,,0.002868,default,2.937609,2.937609,2.937609,0,0,0.000000
2993,44.813142,11.357020,-0.103074,-0.905853,0.000000,0.000000,1000.000000,0.000000,212,1.518130,2.950977,3.131296,117,ok,,0.003314,default,2.950977,2.950977,2.950977,0,0,0.000000
2994,79.980921,22.645425,0.066061,0.051387,0.000000,0.000000,1000.000000,0.000000,-4,1.546854,2.983567,3.117752,117,ok,,0.001665,default,2.983567,2.983567,2.983567,0,0,0.000000
2995,73.981178,58.772120,-0.260927,-0.086388,0.000000,0.000000,1000.000000,0.000000,24,1.564122,2.820051,2.969926,117,ok,,0.002243,default,2.820051,2.820051,2.820051,0,0,0.000000
2996,32.492459,28.633353,0.207439,0.987790,0.000000,0.000000,1000.000000,0.000000,0,2.180923,3.039726,3.130511,117,ok,,0.001972,default,3.039726,3.039726,3.039726,0,0,0.000000
2997,63.002940,41.461002,0.142100,0.628660,0.000000,0.000000,1000.000000,0.000000,-1,1.673532,2.984228,3.117609,117,ok,,0.001863,default,2.984228,2.984228,2.984228,0,0,0.000000
2998,48.992884,41.955484,-0.026852,-0.289758,0.000000,0.000000,1000.000000,0.000000,5,1.555096,2.986882,3.136677,117,ok,,0.001925,default,2.986882,2.986882,2.986882,0,0,0.000000
2999,70.126104,54.633399,0.281391,0.316767,0.000000,0.000000,1000.000000,0.000000,-6,1.595457,2.889399,3.060059,117,ok,,0.002160,default,2.889399,2.889399,2.889399,0,0,0.000000
3000,20.254418,10.481561,-0.187159,-0.733733,0.000000,0.000000,1000.000000,0.000000,198,1.593417,2.994147,3.130126,117,ok,,0.002562,default,2.994147,2.994147,2.994147,0,0,0.000000
3001,77.488710,16.863749,0.230364,-0.396831,0.000000,0.000000,1000.000000,0.000000,-68,1.441835,2.903022,3.117266,117,ok,,0.002029,default,2.903022,2.903022,2.903022,0,0,0.000000
3002,61.876272,27.469428,-0.200648,0.559890,0.000000,0.000000,1000.000000,0.000000,2,1.584672,3.023037,3.133966,117,ok,,0.002421,default,3.023037,3.023037,3.023037,0,0,0.000000
3003,50.699069,45.510517,0.091184,-0.579815,0.000000,0.000000,1000.000000,0.000000,-54,1.553449,2.854917,3.124627,117,ok,,0.002450,default,2.854917,2.854917,2.854917,0,0,0.000000
3004,33.156096,14.416178,-0.040305,0.494820,0.000000,0.000000,1000.000000,0.000000,0,1.627508,2.970130,3.128242,117,ok,,0.001994,default,2.970130,2.970130,2.970130,0,0,0.000000
3005,58.159410,24.254071,-0.274389,0.135202,0.000000,0.000000,1000.000000,0.000000,11,1.564060,3.026195,3.141021,117,ok,,0.002005,default,3.026195,3.026195,3.026195,0,0,0.000000
3006,55.360851,9.299443,0.156513,-0.782697,0.000000,0.000000,1000.000000,0.000000,-200,1.471264,2.986477,3.135404,117,ok,,0.003204,default,2.986477,2.986477,2.986477,0,0,0.000000
3007,71.650839,68.833479,-0.116573,0.825759,0.000000,0.000000,1000.000000,0.000000,0,2.037077,3.025917,3.137002,117,ok,,0.002017,default,3.025917,3.025917,3.025917,0,0,0.000000
3008,33.780766,7.890676,0.015026,-0.225199,0.000000,0.000000,1000.000000,0.000000,-2,1.685243,2.977447,3.122824,117,ok,,0.002480,default,2.977447,2.977447,2.977447,0,0,0.000000
3009,77.920378,8.321056,-0.148726,0.537648,0.000000,0.000000,1000.000000,0.000000,1,1.688413,3.004258,3.134032,117,ok,,0.003815,default,3.004258,3.004258,3.004258,0,0,0.000000
3010,70.927654,24.694440,0.020226,-0.388201,0.000000,0.000000,1000.000000,0.000000,-6,1.486238,2.885350,3.067576,117,ok,,0.002262,default,2.885350,2.885350,2.885350,0,0,0.000000
3011,54.637502,48.495708,-0.290283,0.470141,0.000000,0.000000,1000.000000,0.000000,4,1.514049,3.004899,3.119005,117,ok,,0.002176,default,3.004899,3.004899,3.004899,0,0,0.000000
3012,24.684286,18.962574,0.178267,-0.572653,0.000000,0.000000,1000.000000,0.000000,-102,1.617515,2.950940,3.124556,117,ok,,0.001626,default,2.950940,2.950940,2.950940,0,0,0.000000
3013,59.776231,33.879446,0.094187,-0.807273,0.000000,0.000000,1000.000000,0.000000,-132,1.581769,2.889254,3.126957,117,ok,,0.003587,default,2.889254,2.889254,2.889254,0,0,0.000000
3014,45.080302,5.338444,-0.074948,0.142261,0.000000,0.000000,1000.000000,0.000000,3,1.567267,2.962200,3.069627,117,ok,,0.001663,default,2.962200,2.962200,2.962200,0,0,0.000000
3015,67.816469,61.445892,0.254315,-0.247331,0.000000,0.000000,1000.000000,0.000000,-43,1.597502,3.021721,3.122690,117,ok,,0.002709,default,3.021721,3.021721,3.021721,0,0,0.000000
3016,37.142242,17.586933,-0.214051,0.834278,0.000000,0.000000,1000.000000,0.000000,1,1.703256,2.954630,3.115228,117,ok,,0.001624,default,2.954630,2.954630,2.954630,0,0,0.000000
3017,44.969727,20.996056,0.278387,0.046144,0.000000,0.000000,1000.000000,0.000000,-16,1.507877,2.947297,3.127993,117,ok,,0.003805,default,2.947297,2.947297,2.947297,0,0,0.000000
3018,69.677556,20.144661,-0.152515,-0.879186,0.000000,0.000000,1000.000000,0.000000,283,1.697338,3.013945,3.136954,117,ok,,0.002663,default,3.013945,3.013945,3.013945,0,0,0.000000
3019,72.089817,48.544214,0.118150,0.977179,0.000000,0.000000,1000.000000,0.000000,0,1.647137,2.640562,2.753271,117,ok,,0.001027,default,2.640562,2.640562,2.640562,0,0,0.000000
3020,42.202518,32.869181,-0.013449,-0.066073,0.000000,0.000000,1000.000000,0.000000,1,1.678814,3.004384,3.102411,117,ok,,0.001398,default,3.004384,3.004384,3.004384,0,0,0.000000
3021,64.308915,32.941128,-0.228774,-0.300205,0.000000,0.000000,1000.000000,0.000000,47,1.557468,2.974731,3.122057,117,ok,,0.005255,default,2.974731,2.974731,2.974731,0,0,0.000000
3022,58.030603,38.306190,0.202238,0.648810,0.000000,0.000000,1000.000000,0.000000,-1,1.690673,3.000878,3.121871,117,ok,,0.002254,default,3.000878,3.000878,3.000878,0,0,0.000000
3023,79.239283,53.890335,-0.087181,-0.738804,0.000000,0.000000,1000.000000,0.000000,94,1.605399,2.978819,3.141294,117,ok,,0.001950,default,2.978819,2.978819,2.978819,0,0,0.000000
3024,13.567660,11.805569,0.044308,0.343263,0.000000,0.000000,1000.000000,0.000000,-1,1.741910,3.004933,3.138841,117,ok,,0.001834,default,3.004933,3.004933,3.004933,0,0,0.000000
3025,55.302981,12.841812,-0.175994,-0.168726,0.000000,0.000000,1000.000000,0.000000,22,1.624193,3.058385,3.132863,117,ok,,0.002053,default,3.058385,3.058385,3.058385,0,0,0.000000
3026,75.488502,9.812123,0.292409,0.757627,0.000000,0.000000,1000.000000,0.000000,-1,1.716982,3.008103,3.129012,117,ok,,0.002344,default,3.008103,3.008103,3.008103,0,0,0.000000
3027,63.340295,59.195023,-0.036854,-0.854643,0.000000,0.000000,1000.000000,0.000000,62,1.502457,2.984366,3.129554,117,ok,,0.001674,default,2.984366,2.984366,2.984366,0,0,0.000000
3028,41.617700,29.208653,0.132244,0.187678,0.000000,0.000000,1000.000000,0.000000,-5,1.534168,2.974027,3.093868,117,ok,,0.001476,default,2.974027,2.974027,2.974027,0,0,0.000000
3029,73.460369,38.694280,0.216324,0.422786,0.000000,0.000000,1000.000000,0.000000,-3,1.522841,2.939903,3.054456,117,ok,,0.002377,default,2.939903,2.939903,2.939903,0,0,0.000000
3030,49.933007,29.154019,-0.252188,-0.527252,0.000000,0.000000,1000.000000,0.000000,122,1.549097,2.953716,3.140345,117,ok,,0.002249,default,2.953716,2.953716,2.953716,0,0,0.000000
3031,66.297489,44.034045,0.058320,0.616268,0.000000,0.000000,1000.000000,0.000000,0,1.774409,2.993601,3.133566,117,ok,,0.002613,default,2.993601,2.993601,2.993601,0,0,0.000000
3032,23.424951,22.403162,-0.110669,-0.464867,0.000000,0.000000,1000.000000,0.000000,42,1.532077,2.956551,3.121678,117,ok,,0.001869,default,2.956551,2.956551,2.956551,0,0,0.000000
3033,69.228475,16.435139,0.006195,-0.661176,0.000000,0.000000,1000.000000,0.000000,-5,1.670660,2.981271,3.101097,117,ok,,0.001740,default,2.981271,2.981271,2.981271,0,0,0.000000
3034,65.156584,33.386199,-0.125256,0.263681,0.000000,0.000000,1000.000000,0.000000,3,1.522935,2.950283,3.097546,117,ok,,0.002348,default,2.950283,2.950283,2.950283,0,0,0.000000
3035,58.808259,44.020060,0.164163,-0.346598,0.000000,0.000000,1000.000000,0.000000,-40,1.586265,2.875368,3.129402,117,ok,,0.002891,default,2.875368,2.875368,2.875368,0,0,0.000000
3036,37.645071,8.650451,-0.266887,0.697157,0.000000,0.000000,1000.000000,0.000000,2,1.592648,3.003147,3.137714,117,ok,,0.001991,default,3.003147,3.003147,3.003147,0,0,0.000000
3037,49.866908,28.088349,-0.051561,0.930801,0.000000,0.000000,1000.000000,0.000000,0,0.845660,1.385227,1.449061,117,ok,,0.001945,default,1.385227,1.385227,1.385227,0,0,0.000000
3038,53.215556,15.247908,0.080074,-0.017742,0.000000,0.000000,1000.000000,0.000000,-6,1.540505,3.016197,3.137906,117,ok,,0.001934,default,3.016197,3.016197,3.016197,0,0,0.000000
3039,76.984056,74.423271,-0.190591,0.123788,0.000000,0.000000,1000.000000,0.000000,8,1.588633,2.964240,3.131582,117,ok,,0.001926,default,2.964240,2.964240,2.964240,0,0,0.000000
3040,27.974225,6.954042,0.240275,-0.958782,0.000000,0.000000,1000.000000,0.000000,-607,1.554695,2.884520,3.139518,117,ok,,0.002216,default,2.884520,2.884520,2.884520,0,0,0.000000
3041,47.551226,5.837223,0.123675,-0.495868,0.000000,0.000000,1000.000000,0.000000,-53,1.577788,3.020847,3.125018,117,ok,,0.002152,default,3.020847,3.020847,3.020847,0,0,0.000000
3042,73.122239,17.563735,-0.007189,0.578911,0.000000,0.000000,1000.000000,0.000000,0,0.424071,0.829247,0.893570,117,ok,,0.002008,default,0.829247,0.829247,0.829247,0,0,0.000000
3043,79.318188,52.135360,0.263479,-0.558736,0.000000,0.000000,1000.000000,0.000000,-143,1.517278,3.064134,3.138419,117,ok,,0.001845,default,3.064134,3.064134,3.064134,0,0,0.000000
3044,26.897179,25.640236,-0.168155,0.397629,0.000000,0.000000,1000.000000,0.000000,3,1.536232,2.933185,3.058099,117,ok,,0.001775,default,2.933185,2.933185,2.933185,0,0,0.000000
3045,66.856653,36.381233,-0.083494,0.226487,0.000000,0.000000,1000.000000,0.000000,2,1.593502,3.037435,3.092703,117,ok,,0.002524,default,3.037435,3.037435,3.037435,0,0,0.000000
3046,42.867192,35.757878,0.047554,-0.825094,0.000000,0.000000,1000.000000,0.000000,-72,1.517081,3.053366,3.137296,117,ok,,0.001928,default,3.053366,3.053366,3.053366,0,0,0.000000
3047,63.929366,61.161623,-0.241860,0.781302,0.000000,0.000000,1000.000000,0.000000,1,1.715142,3.002446,3.139471,117,ok,,0.001738,default,3.002446,3.002446,3.002446,0,0,0.000000
3048,15.392136,6.296944,0.189591,-0.135759,0.000000,0.000000,1000.000000,0.000000,-21,1.585871,2.871053,3.104533,117,ok,,0.001900,default,2.871053,2.871053,2.871053,0,0,0.000000
3049,71.125164,23.484467,-0.294060,-0.986366,0.000000,0.000000,1000.000000,0.000000,826,1.572999,3.039665,3.118669,117,ok,,0.001961,default,3.039665,3.039665,3.039665,0,0,0.000000
3050,67.487549,31.489081,0.174928,0.086917,0.000000,0.000000,1000.000000,0.000000,-9,1.572242,3.002516,3.137007,117,ok,,0.002259,default,3.002516,3.002516,3.002516,0,0,0.000000
3051,51.050935,46.350801,-0.135584,-0.052643,0.000000,0.000000,1000.000000,0.000000,11,1.518184,2.993724,3.137119,117,ok,,0.002281,default,2.993724,2.993724,2.993724,0,0,0.000000
3052,39.994204,21.108052,0.032927,0.905156,0.000000,0.000000,1000.000000,0.000000,0,0.591170,0.980181,1.027266,117,ok,,0.002109,default,0.980181,0.980181,0.980181,0,0,0.000000
3053,52.950690,30.434763,0.248843,0.732550,0.000000,0.000000,1000.000000,0.000000,-1,1.703568,3.026810,3.108387,117,ok,,0.002418,default,3.026810,3.026810,3.026810,0,0,0.000000
3054,60.239135,12.164556,-0.220254,-0.317537,0.000000,0.000000,1000.000000,0.000000,48,1.657266,3.007689,3.112118,117,ok,,0.001947,default,3.007689,3.007689,3.007689,0,0,0.000000
3055,76.751231,65.711043,0.109003,0.290773,0.000000,0.000000,1000.000000,0.000000,-3,1.578543,2.976975,3.063859,117,ok,,0.001803,default,2.976975,2.976975,2.976975,0,0,0.000000
3056,39.247095,13.995788,-0.059399,-0.627723,0.000000,0.000000,1000.000000,0.000000,42,1.633013,3.026754,3.135977,117,ok,,0.001391,default,3.026754,3.026754,3.026754,0,0,0.000000
3057,61.955466,10.651306,0.151531,0.860901,0.000000,0.000000,1000.000000,0.000000,0,1.963287,3.015222,3.133003,117,ok,,0.002770,default,3.015222,3.015222,3.015222,0,0,0.000000
3058,77.976267,40.659781,-0.279956,-0.213405,0.000000,0.000000,1000.000000,0.000000,42,1.600442,3.029750,3.123895,117,ok,,0.002200,default,3.029750,3.029750,3.029750,0,0,0.000000
3059,56.986205,56.262233,0.009458,0.178154,0.000000,0.000000,1000.000000,0.000000,0,1.459548,2.923942,3.128748,117,ok,,0.001900,default,2.923942,2.923942,2.923942,0,0,0.000000
3060,31.714732,11.195906,-0.121554,-0.778714,0.000000,0.000000,1000.000000,0.000000,153,1.517582,2.951318,3.108081,117,ok,,0.001952,default,2.951318,2.951318,2.951318,0,0,0.000000
3061,42.635672,40.903454,-0.206215,-0.607084,0.000000,0.000000,1000.000000,0.000000,135,1.540651,3.027072,3.071147,117,ok,,0.001694,default,3.027072,3.027072,3.027072,0,0,0.000000
3062,47.427146,22.478574,0.225382,0.444024,0.000000,0.000000,1000.000000,0.000000,-3,1.502840,2.966611,3.141283,117,ok,,0.001630,default,2.966611,2.966611,2.966611,0,0,0.000000
3063,74.405415,68.488353,-0.045286,-0.416285,0.000000,0.000000,1000.000000,0.000000,14,1.630972,3.042278,3.138572,117,ok,,0.001569,default,3.042278,3.042278,3.042278,0,0,0.000000
3064,30.553439,19.915608,0.085616,0.501281,0.000000,0.000000,1000.000000,0.000000,-1,1.709507,2.989134,3.139749,117,ok,,0.001826,default,2.989134,2.989134,2.989134,0,0,0.000000
3065,57.405549,18.630222,-0.021284,0.367443,0.000000,0.000000,1000.000000,0.000000,0,1.578913,2.950858,3.123827,117,ok,,0.001642,default,2.950858,2.950858,2.950858,0,0,0.000000
3066,62.673397,7.708983,0.147081,-0.706344,0.000000,0.000000,1000.000000,0.000000,-140,1.585091,2.977180,3.125564,117,ok,,0.001291,default,2.977180,2.977180,2.977180,0,0,0.000000
3067,70.168701,46.233456,-0.182177,0.687146,0.000000,0.000000,1000.000000,0.000000,1,1.656385,2.998147,3.114686,117,ok,,0.001108,default,2.998147,2.998147,2.998147,0,0,0.000000
3068,35.143571,34.789867,0.286958,-0.270180,0.000000,0.000000,1000.000000,0.000000,-53,1.688529,3.033388,3.130315,117,ok,,0.001379,default,3.033388,3.033388,3.033388,0,0,0.000000
