k,a,cs2_raw,delta_phi_raw
0.08413951416451948,0.3775862068965517,0.4926551786800297,6.914868553251985e-11
0.08413951416451948,0.41034482758620683,0.4926551786800297,6.900032679283291e-11
0.08413951416451948,0.443103448275862,0.4926551786800297,6.889379371090905e-11
0.08413951416451948,0.4758620689655172,0.4926551786800297,6.881719827501028e-11
0.08413951416451948,0.5086206896551724,0.4926551786800297,6.876206264325499e-11
0.08413951416451948,0.5413793103448276,0.4926551786800297,6.872232186473987e-11
0.08413951416451948,0.5741379310344827,0.4926551786800297,6.869362690144315e-11
0.08413951416451948,0.6068965517241379,0.4926551786800297,6.867285347164298e-11
0.08413951416451948,0.6396551724137931,0.4926551786800297,6.86577538153164e-11
0.08413951416451948,0.6724137931034483,0.4926551786800297,6.864670868602501e-11
0.08413951416451948,0.7051724137931035,0.4926551786800297,6.863855014578186e-11
0.08413951416451948,0.7379310344827585,0.4926551786800297,6.86324346490183e-11
0.08413951416451948,0.7706896551724137,0.4926551786800297,6.862775198762782e-11
0.08413951416451948,0.8034482758620689,0.4926551786800297,6.862405988287325e-11
0.08413951416451948,0.8362068965517241,0.4926551786800297,6.86210369580437e-11
0.08413951416451948,0.8689655172413793,0.4926551786800297,6.861844890456563e-11
0.08413951416451948,0.9017241379310345,0.4926551786800297,6.861612412872966e-11
0.08413951416451948,0.9344827586206896,0.4926551786800297,6.861393621652332e-11
0.08413951416451948,0.9672413793103447,0.4926551786800297,6.861179130464236e-11
0.08413951416451948,1.0,0.4926551786800297,6.860961898337556e-11
0.08576958985908938,0.05,0.4791975933300698,4.3036588239007165e-11
0.08576958985908938,0.08275862068965517,0.4791975933300698,4.0191533344948376e-11
0.08576958985908938,0.11551724137931034,0.4791975933300698,3.8363831156847395e-11
0.08576958985908938,0.1482758620689655,0.4791975933300698,3.714647131133376e-11
0.08576958985908938,0.18103448275862066,0.4791975933300698,3.6315927720012894e-11
0.08576958985908938,0.21379310344827585,0.4791975933300698,3.574001557210284e-11
0.08576958985908938,0.24655172413793103,0.4791975933300698,3.533618451162521e-11
0.08576958985908938,0.27931034482758615,0.4791975933300698,3.5050783742263554e-11
0.08576958985908938,0.31206896551724134,0.4791975933300698,3.484796094093867e-11
