a,D_gr,delta_percent_q0star_minus_3p000000eminus_03,delta_percent_q0star_minus_2p900000eminus_03,delta_percent_q0star_minus_2p800000eminus_03,delta_percent_q0star_minus_2p700000eminus_03,delta_percent_q0star_minus_2p600000eminus_03,delta_percent_q0star_minus_2p500000eminus_03,delta_percent_q0star_minus_2p400000eminus_03,delta_percent_q0star_minus_2p300000eminus_03,delta_percent_q0star_minus_2p200000eminus_03,delta_percent_q0star_minus_2p100000eminus_03,delta_percent_q0star_minus_2p000000eminus_03,delta_percent_q0star_minus_1p900000eminus_03,delta_percent_q0star_minus_1p800000eminus_03,delta_percent_q0star_minus_1p700000eminus_03,delta_percent_q0star_minus_1p600000eminus_03,delta_percent_q0star_minus_1p500000eminus_03,delta_percent_q0star_minus_1p400000eminus_03,delta_percent_q0star_minus_1p300000eminus_03,delta_percent_q0star_minus_1p200000eminus_03,delta_percent_q0star_minus_1p100000eminus_03,delta_percent_q0star_minus_1p000000eminus_03
3.648120300751880318e-01,3.577048905897504683e-01,-9.941757461795761586e+00,-9.631476117329880182e+00,-9.319809999626437858e+00,-9.006751713283687621e+00,-8.692293321428595121e+00,-8.376427779725389655e+00,-8.059148112256893981e+00,-7.740446685834878160e+00,-7.420315287027035467e+00,-7.098746969677719676e+00,-6.775734572473552042e+00,-6.451269512100758163e+00,-6.125344334947957492e+00,-5.797952099688785665e+00,-5.469083976121389412e+00,-5.138732449447006800e+00,-4.806890428219835698e+00,-4.473548532263902366e+00,-4.138700306470416201e+00,-3.802336418149911967e+00,-3.464449954065293991e+00
3.672932330827067826e-01,3.599980972913949251e-01,-9.943910859058048501e+00,-9.633564916579354431e+00,-9.321833670477632339e+00,-9.008709943524992880e+00,-8.694185698455276778e+00,-8.378253681766732797e+00,-8.060906973791961860e+00,-7.742138217203997641e+00,-7.421939021273924908e+00,-7.100302254673263924e+00,-6.777220898659995996e+00,-6.452686618535358853e+00,-6.126691518522783042e+00,-5.799228809439193277e+00,-5.470289963408084155e+00,-5.139866970441896221e+00,-4.807953032337454857e+00,-4.474538768038141434e+00,-4.139617471966776208e+00,-3.803180260172021931e+00,-3.465219650930404516e+00
3.697744360902255889e-01,3.622877883374439612e-01,-9.946040352645221461e+00,-9.635630556958595605e+00,-9.323834937342818208e+00,-9.010646412798152483e+00,-8.696057064938981895e+00,-8.380059347614395193e+00,-8.062646372074368628e+00,-7.743810949466277016e+00,-7.423544743981726590e+00,-7.101840304320524488e+00,-6.778690721028113764e+00,-6.454087992963854603e+00,-6.128023783709329209e+00,-5.800491344578155406e+00,-5.471482568352830533e+00,-5.140988923913939246e+00,-4.809003820507720128e+00,-4.475518047203297378e+00,-4.140524450987607352e+00,-3.804014762412122330e+00,-3.465980797463363405e+00
3.722556390977443952e-01,3.645739284870980756e-01,-9.948146327179294701e+00,-9.637673419499490635e+00,-9.325814156694320900e+00,-9.012561491315933537e+00,-8.697907759843465314e+00,-8.381845109568550001e+00,-8.064366625223906127e+00,-7.745465200738856915e+00,-7.425132744748410119e+00,-7.103361413171813687e+00,-6.780144337224393247e+00,-6.455473889695616307e+00,-6.129341382288758133e+00,-5.801739966495302880e+00,-5.472662006583588479e+00,-5.142098531200073097e+00,-4.810042997715465951e+00,-4.476486550843253198e+00,-4.141421439870518917e+00,-3.804840076468983590e+00,-3.466733564027947079e+00
3.747368421052632015e-01,3.668564826080035202e-01,-9.950229158908257432e+00,-9.639693871324874763e+00,-9.327771664657058537e+00,-9.014455548627983816e+00,-8.699738116092349927e+00,-8.383611287623702779e+00,-8.066068016236821236e+00,-7.747101288801269803e+00,-7.426703306359025092e+00,-7.104865861562918106e+00,-6.781582048093358850e+00,-6.456844559241107007e+00,-6.130644554041143834e+00,-5.802974940845577301e+00,-5.473828490021721116e+00,-5.143196003299058461e+00,-4.811070771125234735e+00,-4.477444451792484514e+00,-4.142308640644027484e+00,-3.805656348150172175e+00,-3.467478127356412809e+00
3.772180451127820078e-01,3.691354156762522987e-01,-9.952289215976497516e+00,-9.641692266090299057e+00,-9.329707822286867014e+00,-9.016328953654022982e+00,-8.701548460766142412e+00,-8.385358189859282163e+00,-8.067750861564457310e+00,-7.748719531116665671e+00,-7.428256705004888438e+00,-7.106353916062255749e+00,-6.783004139568267199e+00,-6.458200248437161228e+00,-6.131933527124528105e+00,-5.804196512179156997e+00,-5.474982227003119206e+00,-5.144281537911066238e+00,-4.812087350021284848e+00,-4.478391914896588055e+00,-4.143186244556137154e+00,-3.806463717655615753e+00,-3.468214652925401431e+00
3.796992481203008141e-01,3.714106927763819455e-01,-9.954326858684696688e+00,-9.643668944408124943e+00,-9.331622971718173787e+00,-9.018182071247890619e+00,-8.703339115291750971e+00,-8.387086112814708727e+00,-8.069415459572287119e+00,-7.750320244852954232e+00,-7.429793210494421984e+00,-7.107825829901900150e+00,-6.784410815210214274e+00,-6.459541200567430863e+00,-6.133208518438692636e+00,-5.805404848838065845e+00,-5.476123422394703510e+00,-5.145355319852575882e+00,-4.813092945750534035e+00,-4.479329097262427339e+00,-4.144054360057143782e+00,-3.807262319753745849e+00,-3.468943224221952892e+00
3.821804511278195648e-01,3.736822791013756362e-01,-9.956342439740149430e+00,-9.645624234255135931e+00,-9.333517436751751717e+00,-9.020015183735409892e+00,-8.705110395625007769e+00,-8.388795341849721865e+00,-8.071062091033748942e+00,-7.751903723630899634e+00,-7.431313086455833883e+00,-7.109281843391626943e+00,-6.785802317943112172e+00,-6.460867655478716109e+00,-6.134469733974603045e+00,-5.806600162532213005e+00,-5.477252277706667449e+00,-5.146417521454566213e+00,-4.814087758167802988e+00,-4.480256148498386715e+00,-4.144913135996549869e+00,-3.808052283950930761e+00,-3.469663966679567224e+00
3.846616541353383711e-01,3.759501399526624099e-01,-9.958336304497393598e+00,-9.647558451364091070e+00,-9.335391523419087179e+00,-9.021828582218734738e+00,-8.706862612426519377e+00,-8.390486151490724964e+00,-8.072691019670847012e+00,-7.753470180460761085e+00,-7.432816590532207002e+00,-7.110722184316405681e+00,-6.787178880414318272e+00,-6.462179849692862632e+00,-6.135717369149913836e+00,-5.807782651655832851e+00,-5.478368991200623483e+00,-5.147468302944854912e+00,-4.815071900375697211e+00,-4.481173210945051721e+00,-4.145762714215443623e+00,-3.808833734654118341e+00,-3.470376998461465856e+00
3.871428571428571774e-01,3.782142407401168360e-01,-9.960308791189889988e+00,-9.649471899600152724e+00,-9.337245520524414033e+00,-9.023622562537555680e+00,-8.708596071230836344e+00,-8.392158805763450857e+00,-8.074302492673366416e+00,-7.755019867455807514e+00,-7.434303974569139939e+00,-7.112147068318358301e+00,-6.788540715663119229e+00,-6.463478016514712543e+00,-6.136951609131353180e+00,-5.808952495772477853e+00,-5.479473757993732264e+00,-5.148507812815196871e+00,-4.816045520321405427e+00,-4.482080419896898427e+00,-4.146603218562089133e+00,-3.809606791327170505e+00,-3.471082420198367213e+00
3.896240601503759837e-01,3.804745469820591253e-01,-9.962260231153123868e+00,-9.651364871322591910e+00,-9.339079700165459741e+00,-9.025397398090287737e+00,-8.710311069223598324e+00,-8.393813558512887241e+00,-8.075896741197501782e+00,-7.756553020829029421e+00,-7.435775484795409618e+00,-7.113556699263565264e+00,-6.789888017710593360e+00,-6.464762375677778117e+00,-6.138172629144284187e+00,-5.810109856180570631e+00,-5.480566770159010836e+00,-5.149536188173737372e+00,-4.817008758493434684e+00,-4.482977903815211995e+00,-4.147434755430720266e+00,-3.810371568641090168e+00,-3.471780315513007587e+00
3.921052631578947900e-01,3.827310243102880483e-01,-9.964190941590635120e+00,-9.653237648920764968e+00,-9.340894319425991910e+00,-9.027153341701181333e+00,-8.712007818450501873e+00,-8.395450654915419975e+00,-8.077473982053840373e+00,-7.758069855967172579e+00,-7.437231363214067414e+00,-7.114951270816089135e+00,-6.791220963351896955e+00,-6.466033057377187809e+00,-6.139380596004681223e+00,-5.811254877695245291e+00,-5.481648167883855116e+00,-5.150553556331099792e+00,-4.817961735983906202e+00,-4.483865785788855085e+00,-4.148257415539513104e+00,-3.811128177883418733e+00,-3.472470752792882642e+00
3.945864661654135963e-01,3.849836387707987750e-01,-9.966101219484645668e+00,-9.655090575683924925e+00,-9.342689691635877480e+00,-9.028890697288895595e+00,-8.713686608633695485e+00,-8.397070403292023144e+00,-8.079034489933505370e+00,-7.759570640097182448e+00,-7.438671860650853063e+00,-7.116331039294236049e+00,-6.792539785470554925e+00,-6.467290292582362099e+00,-6.140575741684189737e+00,-5.812387762705434113e+00,-5.482718115626119548e+00,-5.151560109176926971e+00,-4.818904629407072093e+00,-4.484744258302897357e+00,-4.149071349261406638e+00,-3.811876802194392511e+00,-3.473153861035504608e+00
3.970676691729323471e-01,3.872323565453219540e-01,-9.967991386598630044e+00,-9.656923989067104586e+00,-9.344466119545828064e+00,-9.030609752965698789e+00,-8.715347735951311847e+00,-8.398673107404031057e+00,-8.080578529626036399e+00,-7.761055624450489354e+00,-7.440097195941081765e+00,-7.117696255057811783e+00,-6.793844704382864030e+00,-6.468534308673986821e+00,-6.141758293923196277e+00,-5.813508701769609210e+00,-5.483776814345699968e+00,-5.152556033097193122e+00,-4.819837600840580549e+00,-4.485613512537911518e+00,-4.149876695962571915e+00,-3.812617599612126096e+00,-3.473829758672601020e+00
3.995488721804511534e-01,3.894771438762410498e-01,-9.969861742596679122e+00,-9.658738203457378546e+00,-9.346223878167652543e+00,-9.032310763967538847e+00,-8.716991457940835630e+00,-8.400259048939011208e+00,-8.082106338595149708e+00,-7.762525026952764584e+00,-7.441507597296359577e+00,-7.119047144784711456e+00,-6.795135910240826860e+00,-6.469765295366557645e+00,-6.142928458269031111e+00,-5.814617855807633795e+00,-5.484824427234245903e+00,-5.153541490856434315e+00,-4.820760779903100257e+00,-4.486473705360070952e+00,-4.150673565847955437e+00,-3.813350630610994774e+00,-3.474498535271962396e+00
4.020300751879699597e-01,3.917179672097088616e-01,-9.971712580913298041e+00,-9.660533522462818823e+00,-9.347963248700654759e+00,-9.033993986841229784e+00,-8.718618027967787398e+00,-8.401828463712176287e+00,-8.083618161353864906e+00,-7.763979066886060210e+00,-7.442903287739029317e+00,-7.120383946094050565e+00,-6.796413597956577846e+00,-6.470983439967702644e+00,-6.144086452820074484e+00,-5.815715391367184850e+00,-5.485861114964150964e+00,-5.154516656934596597e+00,-4.821674299463824198e+00,-4.487324922351538348e+00,-4.151462075820155029e+00,-3.814076015106508954e+00,-3.475160287634089240e+00
4.045112781954887660e-01,3.939547931956477456e-01,-9.973544188938689103e+00,-9.662310181539838894e+00,-9.349684518363270413e+00,-9.035659679413207357e+00,-8.720227695351074004e+00,-8.403381567573994460e+00,-8.085114249270393572e+00,-7.765417964855156008e+00,-7.444284485256059014e+00,-7.121706905178128544e+00,-6.797677967071463989e+00,-6.472188927451273166e+00,-6.145232441554772329e+00,-5.816801480467378660e+00,-5.486887035764300258e+00,-5.155481717199362990e+00,-4.822578295552458094e+00,-4.488167300264931825e+00,-4.152242349291204171e+00,-3.814793874311171784e+00,-3.475815119588171243e+00
4.069924812030075723e-01,3.961875886877494479e-01,-9.975356848197479920e+00,-9.664068466127485380e+00,-9.351387980231786301e+00,-9.037308100759991802e+00,-8.721820705483876779e+00,-8.404918616084934513e+00,-8.086594860382373184e+00,-7.766841942755661421e+00,-7.445651402947402353e+00,-7.123016200737747994e+00,-6.798929221630467978e+00,-6.473381940528037504e+00,-6.146366581101902149e+00,-5.817876300448757476e+00,-5.487902345493324674e+00,-5.156436850428915974e+00,-4.823472907273127497e+00,-4.489000981816445801e+00,-4.153014516001759304e+00,-3.815504324818737913e+00,-3.476463141796086287e+00
4.094736842105263785e-01,3.984163207434752718e-01,-9.977150834521200551e+00,-9.665808658328257863e+00,-9.353073933086154312e+00,-9.038939511180499764e+00,-8.723397299950535810e+00,-8.406439855348086354e+00,-8.088060259218760706e+00,-7.768251223744091938e+00,-7.447004249169208556e+00,-7.124312024887131223e+00,-6.800167570062202849e+00,-6.474562659714158563e+00,-6.147489062429622564e+00,-5.818940033829526293e+00,-5.488907197710327424e+00,-5.157382162599388309e+00,-4.824358276721872230e+00,-4.489826103175120764e+00,-4.153778711847823324e+00,-3.816207478737451364e+00,-3.477104471564444133e+00
4.119548872180451293e-01,4.006409566240559106e-01,-9.978926418214646432e+00,-9.667531029890689354e+00,-9.354742657078311652e+00,-9.040554172169963820e+00,-8.724957716639419658e+00,-8.407945522278463812e+00,-8.089510696915739985e+00,-7.769646032209354125e+00,-7.448343227671837319e+00,-7.125594590895308222e+00,-6.801393225063932846e+00,-6.475731263397324966e+00,-6.148600067220310272e+00,-5.819992868167820355e+00,-5.489901743743155649e+00,-5.158317809261308895e+00,-4.825234548907726406e+00,-4.490642794149778183e+00,-4.154535078714301832e+00,-3.816903443818644437e+00,-3.477739232663998425e+00
4.144360902255639356e-01,4.028614637944917254e-01,-9.980683864216647549e+00,-9.669235842504178891e+00,-9.356394363390181823e+00,-9.042152346395511131e+00,-8.726502189852066493e+00,-8.409435844864615817e+00,-8.090946351369709078e+00,-7.771026593746031885e+00,-7.449668537733224127e+00,-7.126864101342017754e+00,-6.802606403491465059e+00,-6.476887927900754960e+00,-6.149699768133626065e+00,-5.821034995929662337e+00,-5.490886132754543958e+00,-5.159243945142079291e+00,-4.826101871677130895e+00,-4.491451178369182173e+00,-4.155283764315421458e+00,-3.817592323580362379e+00,-3.478367555156477664e+00
4.169172932330827419e-01,4.050778099235523566e-01,-9.982423432255014717e+00,-9.670923348083221072e+00,-9.358029309448365751e+00,-9.043734297673204026e+00,-8.728030950408566468e+00,-8.410911042420611494e+00,-8.092367446213257764e+00,-7.772393135129124886e+00,-7.450980374287418329e+00,-7.128120748417955177e+00,-6.803807326196526617e+00,-6.478032827545217032e+00,-6.150788329059822424e+00,-5.822066613088401787e+00,-5.491860511805983336e+00,-5.160160714683396321e+00,-4.826960395641546775e+00,-4.492251373455448338e+00,-4.156024921937332195e+00,-3.818274217426729678e+00,-3.478989574942267460e+00
4.193984962406015482e-01,4.072899628837770014e-01,-9.984145376996451660e+00,-9.672593789041499690e+00,-9.359647744099412137e+00,-9.045300290946622468e+00,-8.729544225749558350e+00,-8.412371325828967628e+00,-8.093774199401561731e+00,-7.773745884290240937e+00,-7.452278928048755802e+00,-7.129364714214127652e+00,-6.804996156387598027e+00,-6.479166134709068103e+00,-6.151865905363837150e+00,-5.823087846429617187e+00,-5.492825025919424675e+00,-5.161068252326517225e+00,-4.827810274108255584e+00,-4.493043491191222039e+00,-4.156758646313406302e+00,-3.818949220762830166e+00,-3.479605366356817164e+00
4.218796992481203545e-01,4.094978907514744138e-01,-9.985849948191154013e+00,-9.674247398555939625e+00,-9.361249902252078314e+00,-9.046850573920483640e+00,-8.731042240034877722e+00,-8.413816897775026504e+00,-8.095166815395719695e+00,-7.775085070295319589e+00,-7.453564385631791467e+00,-7.130596171000541439e+00,-6.806173038181667856e+00,-6.480288019886380368e+00,-6.152932644120416406e+00,-5.824098825012927527e+00,-5.493779818137154436e+00,-5.161966682787002547e+00,-4.828651663014044360e+00,-4.493827637680713138e+00,-4.157485016063824368e+00,-3.819617425105625852e+00,-3.480214993184770567e+00
4.243609022556391608e-01,4.117015618067226823e-01,-9.987537390812645910e+00,-9.675884400821443521e+00,-9.362836005259003613e+00,-9.048385317712831721e+00,-8.732525214238865630e+00,-8.415247952972594092e+00,-8.096545485531684960e+00,-7.776410873228326359e+00,-7.454836929667004952e+00,-7.131815281494834124e+00,-6.807338144920887402e+00,-6.481398651743242034e+00,-6.153988684340793824e+00,-5.825099697585578440e+00,-5.494725029579500486e+00,-5.162856121319406633e+00,-4.829484681867644014e+00,-4.494603913504909620e+00,-4.158204139873269867e+00,-3.820278918190617823e+00,-3.480818547201953272e+00
4.268421052631579116e-01,4.139009445333694526e-01,-9.989207945192866589e+00,-9.677505011296561932e+00,-9.364406261284740296e+00,-9.049904733386924249e+00,-8.733993366242755130e+00,-8.416664678381915010e+00,-8.097910388375789026e+00,-7.777723435575051525e+00,-7.456096738912698640e+00,-7.133022199121185736e+00,-6.808491634586461672e+00,-6.482498197172340326e+00,-6.155034157191097144e+00,-5.826090598044641133e+00,-5.495660799500900140e+00,-5.163736673972302960e+00,-4.830309395277332385e+00,-4.495372413871217887e+00,-4.158916112062352788e+00,-3.820933784075060569e+00,-3.481416106111526965e+00
4.293233082706767179e-01,4.160960076190319268e-01,-9.990861847152691766e+00,-9.679109436940450450e+00,-9.365960865660255763e+00,-9.051409023061996351e+00,-8.735446910923936770e+00,-8.418067253419648566e+00,-8.099261690067287134e+00,-7.779022933803342532e+00,-7.457343988363024145e+00,-7.134217068259848915e+00,-6.809633650209947042e+00,-6.483586821345928897e+00,-6.156069186202904220e+00,-5.827071645833905578e+00,-5.496587265344077267e+00,-5.164608437833945409e+00,-4.831125910125660283e+00,-4.496133228757694944e+00,-4.159621012970259990e+00,-3.821582103237184391e+00,-3.482007733918444092e+00
4.318045112781955241e-01,4.182867199550966419e-01,-9.992499328128241487e+00,-9.680697876441424654e+00,-9.367500001224893680e+00,-9.052898371904991137e+00,-8.736886056402338951e+00,-8.419455850161607913e+00,-8.100599544648639849e+00,-7.780309527268436831e+00,-7.458578849352450746e+00,-7.135400024487796422e+00,-6.810764320269526273e+00,-6.484664674063967738e+00,-6.157093887476264626e+00,-5.828042946326310592e+00,-5.497504562792463467e+00,-5.165471501269109922e+00,-4.831934318338338308e+00,-4.496886443052084736e+00,-4.160318909323629022e+00,-3.822223952672101799e+00,-3.482593481290307658e+00
4.342857142857143304e-01,4.204730506486496489e-01,-9.994120612248993396e+00,-9.682270523000187978e+00,-9.369023841227415161e+00,-9.054372951157818150e+00,-8.738310934082949899e+00,-8.420830636136605207e+00,-8.101924096991238500e+00,-7.781583361123584730e+00,-7.459801492282292834e+00,-7.136571197445481296e+00,-6.811883761715882279e+00,-6.485731826232171038e+00,-6.158108372538057651e+00,-5.829004593864401507e+00,-5.498412776061291751e+00,-5.166325946838025374e+00,-4.832734698516387262e+00,-4.497632139395694395e+00,-4.161009857311019466e+00,-3.822859408713075613e+00,-3.483173388643298729e+00
4.367669172932331367e-01,4.226549693439277111e-01,-9.995725913392481843e+00,-9.683827633166455229e+00,-9.370532618505755806e+00,-9.055832987668972933e+00,-8.739721759018797442e+00,-8.422191844097678626e+00,-8.103235552927158025e+00,-7.782844636826509621e+00,-7.461012108169541079e+00,-7.137730781619017861e+00,-6.812992151145581765e+00,-6.486788456209954035e+00,-6.159112819832703423e+00,-5.829956743667510821e+00,-5.499312028387439710e+00,-5.167171923572083436e+00,-4.833527188660630358e+00,-4.498370470876602134e+00,-4.161693975745012430e+00,-3.823488620197485588e+00,-3.483747559812006234e+00
4.392481203007519430e-01,4.248324458582077856e-01,-9.997315454116035838e+00,-9.685369447808511723e+00,-9.372026546282931747e+00,-9.057278684522332313e+00,-8.741118742441571499e+00,-8.423539691862050205e+00,-8.104534098923396712e+00,-7.784093531658924370e+00,-7.462210839847378985e+00,-7.138878955087695211e+00,-6.814089643402736485e+00,-6.487834726387255557e+00,-6.160107392578024310e+00,-5.830899529559232519e+00,-5.500202464049422701e+00,-5.168009563989860666e+00,-4.834311903083339246e+00,-4.499101577372043081e+00,-4.162371362314357448e+00,-3.824111707307985775e+00,-3.484316077699924019e+00
