z,a,D_lcdm,D_psitmg_raw,D_psitmg_calibrated,f_lcdm,f_psitmg,growth_boost_percent,growth_ratio_percent,growth_ratio_calibrated_percent
4.216634429400387,0.19169447534297365,0.19139275948984016,0.21121368428461232,0.17870387894133452,0.9988855597625232,1.0235362726154789,2.467821524901823,10.356151845871851,-6.629759967058323
4.187963726298434,0.19275385348800253,0.19244928600392078,0.21240829962831423,0.17971462025047574,0.9988812906295802,1.0232227231982183,2.4368694055022324,10.3710510123622,-6.617154065817418
4.159606449849686,0.1938132316330314,0.19350580131766842,0.2136027039595216,0.18072518302596083,0.998876677092635,1.0229135520937733,2.4063906538593876,10.38568482443642,-6.604772675898393
4.131557488447949,0.19487260977806026,0.194562305071727,0.21479689940540506,0.18173556906754837,0.9988717097773201,1.0226086561693375,2.376375880873542,10.400058904636435,-6.592611040175512
4.103811841038119,0.19593198792308913,0.1956187968959297,0.21599088803670946,0.18274578012725617,0.998866379115233,1.022307934074365,2.3468158954249594,10.414178731309663,-6.580664523523292
4.076364614143587,0.196991366068118,0.19667527640929883,0.21718467186775386,0.1837558179093613,0.9988606753436008,1.0220112861968047,2.317701700013395,10.428049642484371,-6.568928609537572
4.049211018989035,0.19805074421314686,0.197731743220046,0.21837825285643148,0.18476568407039992,0.998854588504954,1.021718614620829,2.289024486546834,10.441676839620529,-6.55739889736206
4.022346368715084,0.19911012235817574,0.19878819691914032,0.21957163290420986,0.18577538021916754,0.998848108390715,1.021429823086002,2.2607756380165984,10.455065394814904,-6.546071095592218
3.9957660756813977,0.2001695005032046,0.19984463706693856,0.2207648138561307,0.1867849079167188,0.9988412243898037,1.0211448169478228,2.2329467400231118,10.468220261614958,-6.534941013125787
3.9694656488549622,0.20122887864823347,0.20090106323207793,0.22195779750080993,0.18779426867636767,0.9988339258204203,1.0208635031396,2.205529542970334,10.48114625675603,-6.524004574614663
3.94344069128044,0.20228825679326234,0.2019574749698747,0.22315058557272918,0.188803463965626,0.9988262017834776,1.0205857900926354,2.1785159690749465,10.49384807668831,-6.513257806481708
3.9176868976295918,0.2033476349382912,0.20301387181966374,0.22434317975038043,0.18981249520463392,0.9988180411405259,1.0203115877799709,2.1518981189909296,10.506330301243361,-6.5026968338185975
3.892200051826898,0.20440701308332007,0.2040702533047986,0.22553558165216545,0.19082136376269035,0.9988094325128434,1.0200408077480823,2.1256682750606557,10.51859739464639,-6.492317879529343
3.866976024748647,0.20546639122834895,0.20512661893265133,0.22672779284344502,0.1918300709642173,0.9988003642805495,1.0197733629140677,2.0998188810859477,10.530653711932896,-6.482117258901265
3.842010771992819,0.2065257693733778,0.2061829681946126,0.22791981483669893,0.19283861808889513,0.998790824581748,1.019509167530372,2.0743425388694425,10.542503501826248,-6.472091377170378
3.8173003317172753,0.20758514751840668,0.20723930056609166,0.22911164909152626,0.19384700637166283,0.9987808013116914,1.019248137154058,2.049232005209451,10.554150909450298,-6.462236727226279
3.792840822543793,0.20864452566343555,0.20829561550651643,0.2303032970146452,0.1948552370027179,0.9987702821219719,1.0189901886170685,2.02448018899177,10.565599978958875,-6.4525498873873595
3.768628441525639,0.2097039038084644,0.2093519124593333,0.23149475995989294,0.1958633111275162,0.9987592544197345,1.0187352399974465,2.0000801483754813,10.576854656085791,-6.443027519243349
3.7446594621764264,0.21076328195349328,0.21040819085200735,0.232686039228226,0.19687122984677233,0.998747705366911,1.0184832105914756,1.9760250880690957,10.587918790617804,-6.433666365562915
3.72093023255814,0.21182266009852216,0.21146445009602222,0.23387713606771995,0.19787899421645924,0.9987356218794787,1.0182340208867013,1.9523083566929744,10.598796138793324,-6.424463248264217
3.697437173426226,0.212882038243551,0.21252068958688008,0.23506805167356948,0.19888660524780843,0.9987229906267356,1.0179875925358108,1.9289234442261058,10.609490365629489,-6.415415066446005
