w0,wa,omega_m,chi2_total,chi2_sn,chi2_bao,chi2_cmb,accepted
-2.352230916661922910e-01,-2.984949518218110498e+00,3.013814778032117836e-01,1.171622955713052534e+03,9.629496709453810581e+02,2.074813976693882864e+02,1.191887098283135549e+00,0.000000000000000000e+00
-2.352230916661922910e-01,-2.984949518218110498e+00,3.013814778032117836e-01,1.171622955713052534e+03,9.629496709453810581e+02,2.074813976693882864e+02,1.191887098283135549e+00,0.000000000000000000e+00
-2.352230916661922910e-01,-2.984949518218110498e+00,3.013814778032117836e-01,1.171622955713052534e+03,9.629496709453810581e+02,2.074813976693882864e+02,1.191887098283135549e+00,0.000000000000000000e+00
-2.352230916661922910e-01,-2.984949518218110498e+00,3.013814778032117836e-01,1.171622955713052534e+03,9.629496709453810581e+02,2.074813976693882864e+02,1.191887098283135549e+00,0.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,1.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,0.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,0.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,0.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,0.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,0.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,0.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,0.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,0.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,0.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,0.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,0.000000000000000000e+00
-2.609554524232209349e-01,-2.939542635773424006e+00,3.129099346952372573e-01,1.178494193628748008e+03,9.719850130320304515e+02,2.060552591364322836e+02,4.539214602852237879e-01,0.000000000000000000e+00
-2.427257724439719488e-01,-2.926918167466134424e+00,3.028087419381958467e-01,1.175195374655511841e+03,9.640106239622250541e+02,2.100664858736055578e+02,1.118264819681038968e+00,1.000000000000000000e+00
-2.427257724439719488e-01,-2.926918167466134424e+00,3.028087419381958467e-01,1.175195374655511841e+03,9.640106239622250541e+02,2.100664858736055578e+02,1.118264819681038968e+00,0.000000000000000000e+00
-2.427257724439719488e-01,-2.926918167466134424e+00,3.028087419381958467e-01,1.175195374655511841e+03,9.640106239622250541e+02,2.100664858736055578e+02,1.118264819681038968e+00,0.000000000000000000e+00
-2.427257724439719488e-01,-2.926918167466134424e+00,3.028087419381958467e-01,1.175195374655511841e+03,9.640106239622250541e+02,2.100664858736055578e+02,1.118264819681038968e+00,0.000000000000000000e+00
-2.427257724439719488e-01,-2.926918167466134424e+00,3.028087419381958467e-01,1.175195374655511841e+03,9.640106239622250541e+02,2.100664858736055578e+02,1.118264819681038968e+00,0.000000000000000000e+00
-2.369512795582004172e-01,-2.934390181370242878e+00,2.940379637937352020e-01,1.174937249049171442e+03,9.665873231941159247e+02,2.032061752928299256e+02,5.143750562225658740e+00,1.000000000000000000e+00
-2.716460937841828072e-01,-2.989958000170656494e+00,3.085973252801844091e-01,1.175342201361049320e+03,9.887354397293332795e+02,1.861712556248974408e+02,4.355060068184158362e-01,1.000000000000000000e+00
-2.716460937841828072e-01,-2.989958000170656494e+00,3.085973252801844091e-01,1.175342201361049320e+03,9.887354397293332795e+02,1.861712556248974408e+02,4.355060068184158362e-01,0.000000000000000000e+00
-2.716460937841828072e-01,-2.989958000170656494e+00,3.085973252801844091e-01,1.175342201361049320e+03,9.887354397293332795e+02,1.861712556248974408e+02,4.355060068184158362e-01,0.000000000000000000e+00
-2.667329156802805135e-01,-2.999925414939157431e+00,2.941052677155852613e-01,1.171474349990391602e+03,9.988726329780351989e+02,1.711982900061354655e+02,1.403427006220988149e+00,1.000000000000000000e+00
-2.810585934977583578e-01,-2.961816272689052454e+00,2.973515151585203742e-01,1.175035827010423191e+03,1.006301979517632617e+03,1.683106657391540466e+02,4.231817536365639620e-01,1.000000000000000000e+00
-2.576329193462580380e-01,-2.917051900607945836e+00,3.008585117186053925e-01,1.174955762227416471e+03,9.776339779130652232e+02,1.963178100131754320e+02,1.003974301175728945e+00,1.000000000000000000e+00
-2.576329193462580380e-01,-2.917051900607945836e+00,3.008585117186053925e-01,1.174955762227416471e+03,9.776339779130652232e+02,1.963178100131754320e+02,1.003974301175728945e+00,0.000000000000000000e+00
-2.576329193462580380e-01,-2.917051900607945836e+00,3.008585117186053925e-01,1.174955762227416471e+03,9.776339779130652232e+02,1.963178100131754320e+02,1.003974301175728945e+00,0.000000000000000000e+00
-2.508411659029264884e-01,-2.897792484550621772e+00,2.942206981187041048e-01,1.176462242003569827e+03,9.758339217775480847e+02,1.961524783515153558e+02,4.475841874506301110e+00,1.000000000000000000e+00
-2.508411659029264884e-01,-2.897792484550621772e+00,2.942206981187041048e-01,1.176462242003569827e+03,9.758339217775480847e+02,1.961524783515153558e+02,4.475841874506301110e+00,0.000000000000000000e+00
-2.742760414199556518e-01,-2.903877976311772802e+00,2.991761581552251914e-01,1.176335840410561786e+03,9.932164590765355570e+02,1.823225196254895764e+02,7.968617085365500285e-01,1.000000000000000000e+00
-2.742760414199556518e-01,-2.903877976311772802e+00,2.991761581552251914e-01,1.176335840410561786e+03,9.932164590765355570e+02,1.823225196254895764e+02,7.968617085365500285e-01,0.000000000000000000e+00
-2.742760414199556518e-01,-2.903877976311772802e+00,2.991761581552251914e-01,1.176335840410561786e+03,9.932164590765355570e+02,1.823225196254895764e+02,7.968617085365500285e-01,0.000000000000000000e+00
-2.742760414199556518e-01,-2.903877976311772802e+00,2.991761581552251914e-01,1.176335840410561786e+03,9.932164590765355570e+02,1.823225196254895764e+02,7.968617085365500285e-01,0.000000000000000000e+00
-2.742760414199556518e-01,-2.903877976311772802e+00,2.991761581552251914e-01,1.176335840410561786e+03,9.932164590765355570e+02,1.823225196254895764e+02,7.968617085365500285e-01,0.000000000000000000e+00
-2.601318289126666738e-01,-2.941082261259983621e+00,2.886535192857336285e-01,1.175123257620764207e+03,9.928738993171286893e+02,1.766670105017193464e+02,5.582347801916301755e+00,1.000000000000000000e+00
-2.700745340955731377e-01,-2.954706465841619778e+00,3.018272945369135929e-01,1.174072765408173609e+03,9.908759995599598369e+02,1.830476956342034214e+02,1.490702140105019391e-01,1.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,1.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,0.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,0.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,0.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,0.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,0.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,0.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,0.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,0.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,0.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,0.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,0.000000000000000000e+00
-2.706282221528805709e-01,-2.940084858998318840e+00,2.969248287350755300e-01,1.174319785798484645e+03,9.948715899099404396e+02,1.783185790174196654e+02,1.129616871124710098e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,1.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.782012410841988026e-01,-2.967453373117193927e+00,2.921016932779412212e-01,1.174862304570329570e+03,1.009407679235518572e+03,1.636422617327117450e+02,1.812363602099325233e+00,0.000000000000000000e+00
-2.639052320443087130e-01,-2.933067675332734936e+00,2.911318899452315367e-01,1.174958512696864318e+03,9.934527787229200158e+02,1.775175267238865331e+02,3.988207250057674180e+00,1.000000000000000000e+00
-2.639052320443087130e-01,-2.933067675332734936e+00,2.911318899452315367e-01,1.174958512696864318e+03,9.934527787229200158e+02,1.775175267238865331e+02,3.988207250057674180e+00,0.000000000000000000e+00
-2.621289293847461899e-01,-2.931625877706954153e+00,2.965437370521574745e-01,1.174086584966169312e+03,9.866212525387932146e+02,1.856224149628516784e+02,1.842917464524431725e+00,1.000000000000000000e+00
-2.621289293847461899e-01,-2.931625877706954153e+00,2.965437370521574745e-01,1.174086584966169312e+03,9.866212525387932146e+02,1.856224149628516784e+02,1.842917464524431725e+00,0.000000000000000000e+00
-2.686634980891952074e-01,-2.929782444726674040e+00,2.932660643936098599e-01,1.174987313885849062e+03,9.956774114788055385e+02,1.766571691601093903e+02,2.652733246934016798e+00,1.000000000000000000e+00
-2.686634980891952074e-01,-2.929782444726674040e+00,2.932660643936098599e-01,1.174987313885849062e+03,9.956774114788055385e+02,1.766571691601093903e+02,2.652733246934016798e+00,0.000000000000000000e+00
-2.373816208790500704e-01,-2.925854524948382718e+00,2.902684567979077479e-01,1.176495676941928650e+03,9.693696166583164313e+02,1.993097804999307243e+02,7.816279783681364002e+00,1.000000000000000000e+00
-2.373816208790500704e-01,-2.925854524948382718e+00,2.902684567979077479e-01,1.176495676941928650e+03,9.693696166583164313e+02,1.993097804999307243e+02,7.816279783681364002e+00,0.000000000000000000e+00
-2.373816208790500704e-01,-2.925854524948382718e+00,2.902684567979077479e-01,1.176495676941928650e+03,9.693696166583164313e+02,1.993097804999307243e+02,7.816279783681364002e+00,0.000000000000000000e+00
-2.373816208790500704e-01,-2.925854524948382718e+00,2.902684567979077479e-01,1.176495676941928650e+03,9.693696166583164313e+02,1.993097804999307243e+02,7.816279783681364002e+00,0.000000000000000000e+00
-2.373816208790500704e-01,-2.925854524948382718e+00,2.902684567979077479e-01,1.176495676941928650e+03,9.693696166583164313e+02,1.993097804999307243e+02,7.816279783681364002e+00,0.000000000000000000e+00
-2.373816208790500704e-01,-2.925854524948382718e+00,2.902684567979077479e-01,1.176495676941928650e+03,9.693696166583164313e+02,1.993097804999307243e+02,7.816279783681364002e+00,0.000000000000000000e+00
-2.503851036533387697e-01,-2.999022708265473902e+00,2.825834325988063056e-01,1.174229943712972954e+03,9.941930281836243921e+02,1.706447344357975453e+02,9.392181093550966864e+00,1.000000000000000000e+00
