alpha,k,P_R
-0.375,0.061359072734131756,1.432815335584899e-09
-0.375,0.07054802310718646,1.4265456562781963e-09
-0.375,0.08111308307896872,1.4203034116852575e-09
-0.375,0.093260334688322,1.4140884817579144e-09
-0.375,0.10722672220103231,1.4079007469733024e-09
-0.375,0.12328467394420659,1.4017400883315613e-09
-0.375,0.14174741629268048,1.3956063873535491e-09
-0.375,0.16297508346206452,1.3894995260785605e-09
-0.375,0.1873817422860385,1.3834193870620612e-09
-0.375,0.21544346900318845,1.377365853373427e-09
-0.375,0.24770763559917114,1.3713388085936968e-09
-0.375,0.2848035868435802,1.365338136813332e-09
-0.375,0.32745491628777285,1.3593637226299883e-09
-0.375,0.37649358067924676,1.3534154511462966e-09
-0.375,0.43287612810830617,1.3474932079676525e-09
-0.375,0.49770235643321137,1.3415968792000179e-09
-0.375,0.572236765935022,1.3357263514477282e-09
-0.375,0.6579332246575682,1.3298815118113134e-09
-0.375,0.7564633275546291,1.3240622478853264e-09
-0.375,0.8697490026177834,1.318268447756181e-09
-0.375,1.0,1.3125000000000002e-09
-0.375,1.1497569953977356,1.3067567936804724e-09
-0.375,1.3219411484660286,1.3010387183467188e-09
-0.375,1.5199110829529332,1.295345664031169e-09
-0.375,1.747528400007683,1.2896775212474456e-09
-0.375,2.009233002565046,1.28403418098826e-09
-0.375,2.310129700083158,1.2784155347233142e-09
-0.375,2.6560877829466896,1.2728214743972145e-09
-0.375,3.0538555088334185,1.2672518924273945e-09
-0.375,3.5111917342151346,1.261706681702044e-09
-0.375,4.037017258596558,1.2561857355780505e-09
-0.375,4.641588833612782,1.2506889478789474e-09
-0.375,5.336699231206313,1.2452162128928736e-09
-0.375,6.135907273413176,1.2397674253705384e-09
-0.375,7.054802310718645,1.2343424805231992e-09
-0.375,8.111308307896872,1.228941274020645e-09
-0.375,9.326033468832199,1.2235637019891905e-09
-0.375,10.722672220103231,1.2182096610096788e-09
-0.375,12.32846739442066,1.2128790481154917e-09
-0.375,14.174741629268048,1.20757176079057e-09
-0.375,16.297508346206435,1.2022876969674418e-09
-0.375,18.73817422860383,1.1970267550252597e-09
-0.375,21.544346900318867,1.1917888337878464e-09
-0.375,24.77076355991714,1.1865738325217487e-09
-0.375,28.48035868435805,1.1813816509343011e-09
-0.375,32.745491628777316,1.1762121891716953e-09
-0.375,37.649358067924716,1.1710653478170618e-09
-0.375,43.287612810830616,1.1659410278885566e-09
-0.375,49.770235643321136,1.1608391308374585e-09
-0.375,57.223676593502205,1.155759558546273e-09
-0.375,65.79332246575683,1.1507022133268463e-09
-0.375,75.64633275546291,1.1456669979184857e-09
-0.375,86.97490026177834,1.1406538154860895e-09
-0.375,100.0,1.1356625696182852e-09
-0.35,0.0001,1.827311769108905e-09
-0.35,0.00011497569953977356,1.819253660516459e-09
-0.35,0.00013219411484660288,1.8112310866998435e-09
-0.35,0.0001519911082952933,1.8032438909572372e-09
-0.35,0.0001747528400007683,1.7952919172778445e-09
-0.35,0.00020092330025650479,1.7873750103388498e-09
-0.35,0.00023101297000831605,1.7794930155023812e-09
-0.35,0.00026560877829466864,1.7716457788124923e-09
-0.35,0.0003053855508833416,1.7638331469921536e-09
-0.35,0.0003511191734215131,1.7560549674402596e-09
-0.35,0.0004037017258596554,1.7483110882286467e-09
-0.35,0.0004641588833612782,1.7406013580991278e-09
-0.35,0.0005336699231206312,1.7329256264605354e-09
-0.35,0.0006135907273413176,1.7252837433857815e-09
-0.35,0.0007054802310718645,1.7176755596089302e-09
-0.35,0.0008111308307896872,1.710100926522279e-09
-0.35,0.0009326033468832199,1.7025596961734599e-09
-0.35,0.0010722672220103231,1.6950517212625459e-09
-0.35,0.0012328467394420659,1.6875768551391769e-09
-0.35,0.0014174741629268048,1.6801349517996927e-09
-0.35,0.0016297508346206436,1.672725865884284e-09
-0.35,0.001873817422860383,1.6653494526741495e-09
-0.35,0.0021544346900318843,1.6580055680886731e-09
-0.35,0.0024770763559917113,1.6506940686826063e-09
-0.35,0.002848035868435802,1.6434148116432687e-09
-0.35,0.0032745491628777285,1.6361676547877566e-09
-0.35,0.0037649358067924675,1.6289524565601674e-09
-0.35,0.004328761281083062,1.6217690760288338e-09
-0.35,0.004977023564332114,1.6146173728835717e-09
-0.35,0.00572236765935022,1.607497207432938e-09
-0.35,0.006579332246575682,1.600408440601504e-09
-0.35,0.007564633275546291,1.5933509339271379e-09
-0.35,0.008697490026177835,1.5863245495583e-09
-0.35,0.01,1.5793291502513511e-09
-0.35,0.011497569953977356,1.5723645993678712e-09
-0.35,0.013219411484660288,1.5654307608719901e-09
-0.35,0.01519911082952933,1.558527499327731e-09
-0.35,0.01747528400007685,1.5516546798963645e-09
-0.35,0.02009233002565048,1.544812168333776e-09
-0.35,0.023101297000831605,1.537999830987842e-09
-0.35,0.026560877829466867,1.5312175347958205e-09
-0.35,0.030538555088334154,1.5244651472817519e-09
-0.35,0.03511191734215131,1.5177425365538701e-09
-0.35,0.040370172585965536,1.5110495713020297e-09
-0.35,0.04641588833612782,1.5043861207951364e-09
-0.35,0.05336699231206313,1.4977520548785975e-09
-0.35,0.061359072734131756,1.4911472439717777e-09
-0.35,0.07054802310718646,1.4845715590654682e-09
-0.35,0.08111308307896872,1.4780248717193675e-09
-0.35,0.093260334688322,1.471507054059572e-09
-0.35,0.10722672220103231,1.465017978776078e-09
-0.35,0.12328467394420659,1.4585575191202962e-09
-0.35,0.14174741629268048,1.4521255489025748e-09
-0.35,0.16297508346206452,1.445721942489736e-09
-0.35,0.1873817422860385,1.4393465748026195e-09
-0.35,0.21544346900318845,1.432999321313643e-09
-0.35,0.24770763559917114,1.4266800580443665e-09
-0.35,0.2848035868435802,1.4203886615630725e-09
-0.35,0.32745491628777285,1.4141250089823553e-09
-0.35,0.37649358067924676,1.4078889779567191e-09
-0.35,0.43287612810830617,1.4016804466801898e-09
-0.35,0.49770235643321137,1.3954992938839347e-09
-0.35,0.572236765935022,1.3893453988338951e-09
-0.35,0.6579332246575682,1.3832186413284269e-09
-0.35,0.7564633275546291,1.3771189016959526e-09
-0.35,0.8697490026177834,1.3710460607926255e-09
-0.35,1.0,1.3650000000000001e-09
-0.35,1.1497569953977356,1.3589806012227173e-09
-0.35,1.3219411484660286,1.3529877468861965e-09
-0.35,1.5199110829529332,1.3470213199343389e-09
-0.35,1.747528400007683,1.3410812038272423e-09
-0.35,2.009233002565046,1.335167282538924e-09
-0.35,2.310129700083158,1.3292794405550537e-09
-0.35,2.6560877829466896,1.323417562870699e-09
-0.35,3.0538555088334185,1.3175815349880773e-09
-0.35,3.5111917342151346,1.3117712429143207e-09
-0.35,4.037017258596558,1.3059865731592488e-09
-0.35,4.641588833612782,1.3002274127331518e-09
-0.35,5.336699231206313,1.2944936491445834e-09
-0.35,6.135907273413176,1.288785170398165e-09
-0.35,7.054802310718645,1.2831018649923957e-09
-0.35,8.111308307896872,1.2774436219174767e-09
-0.35,9.326033468832199,1.2718103306531412e-09
-0.35,10.722672220103231,1.2662018811664973e-09
-0.35,12.32846739442066,1.2606181639098768e-09
-0.35,14.174741629268048,1.2550590698186975e-09
-0.35,16.297508346206435,1.2495244903093316e-09
-0.35,18.73817422860383,1.2440143172769853e-09
-0.35,21.544346900318867,1.2385284430935864e-09
-0.35,24.77076355991714,1.2330667606056834e-09
-0.35,28.48035868435805,1.2276291631323514e-09
-0.35,32.745491628777316,1.2222155444631094e-09
-0.35,37.649358067924716,1.216825798855844e-09
-0.35,43.287612810830616,1.2114598210347458e-09
-0.35,49.770235643321136,1.2061175061882521e-09
-0.35,57.223676593502205,1.200798749967e-09
-0.35,65.79332246575683,1.1955034484817883e-09
-0.35,75.64633275546291,1.1902314983015476e-09
-0.35,86.97490026177834,1.1849827964513206e-09
-0.35,100.0,1.1797572404102505e-09
-0.325,0.0001,1.9018798077982857e-09
-0.325,0.00011497569953977356,1.893428130654302e-09
-0.325,0.00013219411484660288,1.8850140115338337e-09
-0.325,0.0001519911082952933,1.8766372835344904e-09
-0.325,0.0001747528400007683,1.868297780495569e-09
-0.325,0.00020092330025650479,1.8599953369947624e-09
-0.325,0.00023101297000831605,1.8517297883448745e-09
-0.325,0.00026560877829466864,1.843500970590557e-09
-0.325,0.0003053855508833416,1.8353087205050536e-09
-0.325,0.0003511191734215131,1.827152875586965e-09
-0.325,0.0004037017258596554,1.819033274057024e-09
-0.325,0.0004641588833612782,1.8109497548548865e-09
-0.325,0.0005336699231206312,1.8029021576359386e-09
-0.325,0.0006135907273413176,1.7948903227681136e-09
-0.325,0.0007054802310718645,1.7869140913287257e-09
-0.325,0.0008111308307896872,1.77897330510132e-09
-0.325,0.0009326033468832199,1.771067806572531e-09
-0.325,0.0010722672220103231,1.7631974389289608e-09
-0.325,0.0012328467394420659,1.7553620460540673e-09
-0.325,0.0014174741629268048,1.7475614725250663e-09
-0.325,0.0016297508346206436,1.739795563609852e-09
-0.325,0.001873817422860383,1.7320641652639233e-09
-0.325,0.0021544346900318843,1.7243671241273325e-09
-0.325,0.0024770763559917113,1.7167042875216399e-09
-0.325,0.002848035868435802,1.7090755034468867e-09
-0.325,0.0032745491628777285,1.7014806205785804e-09
-0.325,0.0037649358067924675,1.6939194882646918e-09
-0.325,0.004328761281083062,1.686391956522668e-09
-0.325,0.004977023564332114,1.6788978760364563e-09
-0.325,0.00572236765935022,1.671437098153543e-09
-0.325,0.006579332246575682,1.664009474882005e-09
-0.325,0.007564633275546291,1.6566148588875724e-09
-0.325,0.008697490026177835,1.649253103490709e-09
-0.325,0.01,1.6419240626637002e-09
-0.325,0.011497569953977356,1.6346275910277576e-09
-0.325,0.013219411484660288,1.6273635438501348e-09
-0.325,0.01519911082952933,1.6201317770412568e-09
-0.325,0.01747528400007685,1.6129321471518616e-09
-0.325,0.02009233002565048,1.6057645113701547e-09
-0.325,0.023101297000831605,1.598628727518977e-09
-0.325,0.026560877829466867,1.5915246540529837e-09
-0.325,0.030538555088334154,1.5844521500558365e-09
-0.325,0.03511191734215131,1.5774110752374097e-09
-0.325,0.040370172585965536,1.5704012899310053e-09
-0.325,0.04641588833612782,1.5634226550905849e-09
-0.325,0.05336699231206313,1.5564750322880103e-09
-0.325,0.061359072734131756,1.5495582837102969e-09
-0.325,0.07054802310718646,1.542672272156882e-09
-0.325,0.08111308307896872,1.535816861036902e-09
-0.325,0.093260334688322,1.5289919143664825e-09
-0.325,0.10722672220103231,1.5221972967660424e-09
-0.325,0.12328467394420659,1.5154328734576077e-09
-0.325,0.14174741629268048,1.5086985102621382e-09
-0.325,0.16297508346206452,1.501994073596865e-09
-0.325,0.1873817422860385,1.4953194304726426e-09
-0.325,0.21544346900318845,1.4886744484913096e-09
-0.325,0.24770763559917114,1.4820589958430624e-09
-0.325,0.2848035868435802,1.4754729413038413e-09
-0.325,0.32745491628777285,1.4689161542327276e-09
-0.325,0.37649358067924676,1.4623885045693506e-09
-0.325,0.43287612810830617,1.4558898628313104e-09
-0.325,0.49770235643321137,1.4494201001116071e-09
-0.325,0.572236765935022,1.4429790880760854e-09
-0.325,0.6579332246575682,1.4365666989608882e-09
-0.325,0.7564633275546291,1.4301828055699213e-09
-0.325,0.8697490026177834,1.4238272812723334e-09
-0.325,1.0,1.4175000000000003e-09
-0.325,1.1497569953977356,1.4112008362450275e-09
-0.325,1.3219411484660286,1.4049296650572592e-09
-0.325,1.5199110829529332,1.3986863620417992e-09
-0.325,1.747528400007683,1.3924708033565446e-09
-0.325,2.009233002565046,1.3862828657097288e-09
-0.325,2.310129700083158,1.3801224263574761e-09
-0.325,2.6560877829466896,1.3739893631013658e-09
-0.325,3.0538555088334185,1.3678835542860106e-09
-0.325,3.5111917342151346,1.3618048787966408e-09
-0.325,4.037017258596558,1.3557532160567037e-09
-0.325,4.641588833612782,1.3497284460254714e-09
-0.325,5.336699231206313,1.3437304491956587e-09
-0.325,6.135907273413176,1.3377591065910546e-09
-0.325,7.054802310718645,1.3318142997641602e-09
-0.325,8.111308307896872,1.32589591079384e-09
-0.325,9.326033468832199,1.3200038222829836e-09
-0.325,10.722672220103231,1.3141379173561755e-09
-0.325,12.32846739442066,1.308298079657378e-09
-0.325,14.174741629268048,1.3024841933476228e-09
-0.325,16.297508346206435,1.2966961431027125e-09
-0.325,18.73817422860383,1.2909338141109344e-09
-0.325,21.544346900318867,1.2851970920707819e-09
-0.325,24.77076355991714,1.2794858631886876e-09
-0.325,28.48035868435805,1.2738000141767665e-09
-0.325,32.745491628777316,1.2681394322505683e-09
-0.325,37.649358067924716,1.2625040051268404e-09
-0.325,43.287612810830616,1.2568936210213002e-09
-0.325,49.770235643321136,1.2513081686464194e-09
-0.325,57.223676593502205,1.245747537209214e-09
-0.325,65.79332246575683,1.2402116164090483e-09
-0.325,75.64633275546291,1.234700296435447e-09
-0.325,86.97490026177834,1.229213467965916e-09
-0.325,100.0,1.2237510221637746e-09
-0.3,0.0001,1.976775431417049e-09
-0.3,0.00011497569953977356,1.9679236447563796e-09
-0.3,0.00013219411484660288,1.959111495439356e-09
-0.3,0.0001519911082952933,1.9503388059742397e-09
-0.3,0.0001747528400007683,1.9416053996640787e-09
-0.3,0.00020092330025650479,1.9329111006031533e-09
-0.3,0.00023101297000831605,1.9242557336734292e-09
-0.3,0.00026560877829466864,1.9156391245410317e-09
-0.3,0.0003053855508833416,1.9070610996527353e-09
-0.3,0.0003511191734215131,1.898521486232466e-09
-0.3,0.0004037017258596554,1.8900201122778237e-09
-0.3,0.0004641588833612782,1.8815568065566145e-09
-0.3,0.0005336699231206312,1.8731313986034054e-09
-0.3,0.0006135907273413176,1.8647437187160887e-09
-0.3,0.0007054802310718645,1.8563935979524645e-09
-0.3,0.0008111308307896872,1.8480808681268376e-09
-0.3,0.0009326033468832199,1.8398053618066298e-09
-0.3,0.0010722672220103231,1.8315669123090087e-09
-0.3,0.0012328467394420659,1.8233653536975288e-09
-0.3,0.0014174741629268048,1.8152005207787909e-09
-0.3,0.0016297508346206436,1.8070722490991136e-09
-0.3,0.001873817422860383,1.7989803749412208e-09
-0.3,0.0021544346900318843,1.790924735320945e-09
-0.3,0.0024770763559917113,1.782905167983945e-09
-0.3,0.002848035868435802,1.7749215114024357e-09
-0.3,0.0032745491628777285,1.7669736047719368e-09
-0.3,0.0037649358067924675,1.7590612880080327e-09
-0.3,0.004328761281083062,1.7511844017431484e-09
-0.3,0.004977023564332114,1.7433427873233406e-09
-0.3,0.00572236765935022,1.7355362868051e-09
-0.3,0.006579332246575682,1.7277647429521717e-09
-0.3,0.007564633275546291,1.720027999232388e-09
-0.3,0.008697490026177835,1.7123258998145148e-09
-0.3,0.01,1.7046582895651146e-09
-0.3,0.011497569953977356,1.6970250140454188e-09
-0.3,0.013219411484660288,1.6894259195082203e-09
-0.3,0.01519911082952933,1.6818608528947753e-09
-0.3,0.01747528400007685,1.6743296618317198e-09
-0.3,0.02009233002565048,1.6668321946280017e-09
-0.3,0.023101297000831605,1.6593683002718253e-09
-0.3,0.026560877829466867,1.6519378284276087e-09
-0.3,0.030538555088334154,1.644540629432957e-09
-0.3,0.03511191734215131,1.637176554295647e-09
-0.3,0.040370172585965536,1.6298454546906272e-09
-0.3,0.04641588833612782,1.6225471829570284e-09
-0.3,0.05336699231206313,1.6152815920951925e-09
-0.3,0.061359072734131756,1.608048535763709e-09
-0.3,0.07054802310718646,1.6008478682764676e-09
-0.3,0.08111308307896872,1.5936794445997264e-09
-0.3,0.093260334688322,1.5865431203491877e-09
-0.3,0.10722672220103231,1.5794387517870915e-09
-0.3,0.12328467394420659,1.5723661958193198e-09
-0.3,0.14174741629268048,1.5653253099925148e-09
-0.3,0.16297508346206452,1.5583159524912093e-09
-0.3,0.1873817422860385,1.5513379821349702e-09
-0.3,0.21544346900318845,1.5443912583755555e-09
-0.3,0.24770763559917114,1.537475641294083e-09
-0.3,0.2848035868435802,1.530590991598212e-09
-0.3,0.32745491628777285,1.5237371706193378e-09
-0.3,0.37649358067924676,1.5169140403097985e-09
-0.3,0.43287612810830617,1.5101214632400955e-09
-0.3,0.49770235643321137,1.5033593025961232e-09
-0.3,0.572236765935022,1.4966274221764167e-09
-0.3,0.6579332246575682,1.4899256863894053e-09
-0.3,0.7564633275546291,1.4832539602506823e-09
-0.3,0.8697490026177834,1.476612109380288e-09
-0.3,1.0,1.47e-09
-0.3,1.1497569953977356,1.463417498930642e-09
-0.3,1.3219411484660286,1.4568644735893982e-09
-0.3,1.5199110829529332,1.4503407919871449e-09
-0.3,1.747528400007683,1.4438463227257916e-09
-0.3,2.009233002565046,1.4373809349956341e-09
-0.3,2.310129700083158,1.43094449857272e-09
-0.3,2.6560877829466896,1.4245368838162251e-09
-0.3,3.0538555088334185,1.418157961665844e-09
-0.3,3.5111917342151346,1.411807603639188e-09
-0.3,4.037017258596558,1.4054856818291996e-09
-0.3,4.641588833612782,1.3991920689015748e-09
-0.3,5.336699231206313,1.3929266380921991e-09
-0.3,6.135907273413176,1.3866892632045942e-09
-0.3,7.054802310718645,1.3804798186073753e-09
-0.3,8.111308307896872,1.3742981792317217e-09
-0.3,9.326033468832199,1.3681442205688579e-09
-0.3,10.722672220103231,1.3620178186675446e-09
-0.3,12.32846739442066,1.3559188501315826e-09
-0.3,14.174741629268048,1.3498471921173282e-09
-0.3,16.297508346206435,1.3438027223312174e-09
-0.3,18.73817422860383,1.337785319027305e-09
-0.3,21.544346900318867,1.331794861004809e-09
-0.3,24.77076355991714,1.3258312276056728e-09
-0.3,28.48035868435805,1.3198942987121334e-09
-0.3,32.745491628777316,1.313983954744302e-09
-0.3,37.649358067924716,1.308100076657755e-09
-0.3,43.287612810830616,1.3022425459411379e-09
-0.3,49.770235643321136,1.2964112446137765e-09
-0.3,57.223676593502205,1.2906060552233016e-09
-0.3,65.79332246575683,1.2848268608432828e-09
-0.3,75.64633275546291,1.2790735450708739e-09
-0.3,86.97490026177834,1.273345992024468e-09
-0.3,100.0,1.267644086341363e-09
-0.275,0.0001,2.051999739493036e-09
-0.275,0.00011497569953977356,2.042741264200541e-09
-0.275,0.00013219411484660288,2.0335245624829123e-09
-0.275,0.0001519911082952933,2.024349445860782e-09
-0.275,0.0001747528400007683,2.0152157267051905e-09
-0.275,0.00020092330025650479,2.006123218233744e-09
-0.275,0.00023101297000831605,1.997071734506799e-09
-0.275,0.00026560877829466864,1.9880610904236575e-09
-0.275,0.0003053855508833416,1.9790911017187833e-09
-0.275,0.0003511191734215131,1.9701615849580327e-09
-0.275,0.0004037017258596554,1.9612723575349037e-09
-0.275,0.0004641588833612782,1.9524232376668007e-09
-0.275,0.0005336699231206312,1.94361404439132e-09
-0.275,0.0006135907273413176,1.934844597562546e-09
-0.275,0.0007054802310718645,1.9261147178473688e-09
-0.275,0.0008111308307896872,1.9174242267218164e-09
-0.275,0.0009326033468832199,1.9087729464674048e-09
-0.275,0.0010722672220103231,1.9001607001675016e-09
-0.275,0.0012328467394420659,1.8915873117037115e-09
-0.275,0.0014174741629268048,1.883052605752271e-09
-0.275,0.0016297508346206436,1.8745564077804665e-09
-0.275,0.001873817422860383,1.8660985440430617e-09
-0.275,0.0021544346900318843,1.857678841578747e-09
-0.275,0.0024770763559917113,1.849297128206602e-09
-0.275,0.002848035868435802,1.8409532325225742e-09
-0.275,0.0032745491628777285,1.8326469838959738e-09
-0.275,0.0037649358067924675,1.8243782124659848e-09
-0.275,0.004328761281083062,1.8161467491381894e-09
-0.275,0.004977023564332114,1.8079524255811143e-09
-0.275,0.00572236765935022,1.7997950742227834e-09
-0.275,0.006579332246575682,1.7916745282472942e-09
