ell,cl_lcdm,cl_mcgt,delta_cls,delta_cls_rel
389,2.4501344836494944e-10,2.450134483649495e-10,5.169878828456423e-26,2.1100388011174996e-16
390,2.4382469748245925e-10,2.438246974824593e-10,5.169878828456423e-26,2.120326153107744e-16
391,2.4269516889887153e-10,2.426951688988716e-10,5.169878828456423e-26,2.1301943717761667e-16
392,2.416228547664079e-10,2.416228547664079e-10,0.0,0.0
393,2.406097474724103e-10,2.4060974747241034e-10,5.169878828456423e-26,2.1486572687788682e-16
394,2.396538396299746e-10,2.3965383962997465e-10,5.169878828456423e-26,2.157227623157932e-16
395,2.3875512406986627e-10,2.387551240698663e-10,5.169878828456423e-26,2.1653478008470198e-16
396,2.379135938338342e-10,2.3791359383383426e-10,5.169878828456423e-26,2.1730069077377803e-16
397,2.3712824216942974e-10,2.371282421694298e-10,5.169878828456423e-26,2.180203750155795e-16
398,2.364000625264204e-10,2.3640006252642046e-10,5.169878828456423e-26,2.1869193997690376e-16
399,2.357280485548726e-10,2.3572804855487263e-10,5.169878828456423e-26,2.1931538737754335e-16
400,2.3511219410496306e-10,2.351121941049631e-10,5.169878828456423e-26,2.198898635665146e-16
401,2.3455249294520217e-10,2.345524929452022e-10,5.169878828456423e-26,2.204145760098251e-16
402,2.340479379157352e-10,2.3404793791573523e-10,5.169878828456423e-26,2.2088974055895107e-16
403,2.3359852178359685e-10,2.335985217835969e-10,5.169878828456423e-26,2.2131470648798637e-16
404,2.332042375330419e-10,2.33204237533042e-10,5.169878828456423e-26,2.2168888881034679e-16
405,2.328630783742841e-10,2.3286307837428417e-10,5.169878828456423e-26,2.220136770736494e-16
406,2.3257503775395676e-10,2.325750377539568e-10,5.169878828456423e-26,2.222886376106143e-16
407,2.3234010936723547e-10,2.3234010936723557e-10,1.0339757656912846e-25,4.450268051036287e-16
408,2.3215728717154588e-10,2.3215728717154596e-10,7.754818242684634e-26,3.3403294538648e-16
409,2.320245654017641e-10,2.3202456540176414e-10,5.169878828456423e-26,2.2281601172291715e-16
410,2.3194393858680336e-10,2.3194393858680341e-10,5.169878828456423e-26,2.2289346554842747e-16
411,2.3191140156746617e-10,2.3191140156746625e-10,7.754818242684634e-26,3.3438710603577863e-16
412,2.3192894951542904e-10,2.319289495154291e-10,5.169878828456423e-26,2.2290787067582083e-16
413,2.3199557795321424e-10,2.319955779532143e-10,5.169878828456423e-26,2.2284385220045076e-16
414,2.3211028277499478e-10,2.3211028277499483e-10,5.169878828456423e-26,2.2273372668577755e-16
415,2.322710602680671e-10,2.3227106026806714e-10,5.169878828456423e-26,2.225795509130495e-16
416,2.3247990713482104e-10,2.324799071348211e-10,5.169878828456423e-26,2.223795979692248e-16
417,2.3273382051502872e-10,2.327338205150288e-10,7.754818242684634e-26,3.332054716209099e-16
418,2.330337980082703e-10,2.3303379800827036e-10,5.169878828456423e-26,2.2185103073644902e-16
419,2.333778376963115e-10,2.3337783769631153e-10,5.169878828456423e-26,2.2152398357481793e-16
420,2.3376693816524545e-10,2.337669381652455e-10,5.169878828456423e-26,2.2115526126290507e-16
421,2.341990985272142e-10,2.341990985272143e-10,5.169878828456423e-26,2.2074717029090856e-16
422,2.3467331844152274e-10,2.346733184415228e-10,5.169878828456423e-26,2.2030109186633774e-16
423,2.351905981349662e-10,2.3519059813496624e-10,5.169878828456423e-26,2.1981656024743144e-16
424,2.357489384211929e-10,2.3574893842119296e-10,5.169878828456423e-26,2.1929595369883842e-16
425,2.363473407189338e-10,2.3634734071893385e-10,5.169878828456423e-26,2.1874072340862448e-16
426,2.3698580706893536e-10,2.369858070689354e-10,5.169878828456423e-26,2.181514113607904e-16
427,2.3766134014944373e-10,2.376613401494438e-10,5.169878828456423e-26,2.1753133367023654e-16
428,2.383759432900982e-10,2.3837594329009824e-10,5.169878828456423e-26,2.168792184773778e-16
429,2.391256204841018e-10,2.3912562048410183e-10,5.169878828456423e-26,2.1619928546302053e-16
430,2.3991037639855305e-10,2.399103763985531e-10,5.169878828456423e-26,2.1549208942375715e-16
431,2.407302163828344e-10,2.4073021638283447e-10,5.169878828456423e-26,2.1475820136491467e-16
432,2.415831464749674e-10,2.415831464749674e-10,0.0,0.0
433,2.4247017340586217e-10,2.4247017340586217e-10,0.0,0.0
434,2.4338830460140226e-10,2.433883046014023e-10,5.169878828456423e-26,2.1241278774356675e-16
435,2.443385481823259e-10,2.4433854818232593e-10,5.169878828456423e-26,2.1158670487796505e-16
436,2.4531991296187605e-10,2.453199129618761e-10,5.169878828456423e-26,2.107402846364065e-16
437,2.463314084412163e-10,2.4633140844121633e-10,5.169878828456423e-26,2.09874934795014e-16
438,2.47372044802619e-10,2.4737204480261905e-10,5.169878828456423e-26,2.089920400092714e-16
439,2.4844183290045516e-10,2.484418329004552e-10,5.169878828456423e-26,2.0809212233303207e-16
440,2.495387842500286e-10,2.4953878425002865e-10,5.169878828456423e-26,2.071773669970435e-16
441,2.5066191101431494e-10,2.50661911014315e-10,5.169878828456423e-26,2.0624907898995385e-16
442,2.518092259886816e-10,2.518092259886817e-10,5.169878828456423e-26,2.0530934909782852e-16
443,2.529807425836802e-10,2.529807425836802e-10,0.0,0.0
444,2.5417447480601585e-10,2.541744748060159e-10,5.169878828456423e-26,2.033988201373107e-16
445,2.5538943723781426e-10,2.553894372378143e-10,5.169878828456423e-26,2.0243119231443862e-16
446,2.566246450143169e-10,2.5662464501431695e-10,5.169878828456423e-26,2.0145683311780128e-16
447,2.5787911380014726e-10,2.578791138001473e-10,5.169878828456423e-26,2.0047683398132846e-16
448,2.5915385976430136e-10,2.591538597643014e-10,5.169878828456423e-26,1.9949071309060927e-16
449,2.604468995540251e-10,2.6044689955402517e-10,5.169878828456423e-26,1.985003022615757e-16
450,2.6175725026774594e-10,2.61757250267746e-10,5.169878828456423e-26,1.9750661435999436e-16
451,2.630849295675412e-10,2.6308492956754126e-10,5.169878828456423e-26,1.9650988131302943e-16
452,2.6442995607162783e-10,2.644299560716279e-10,5.169878828456423e-26,1.9551033117654888e-16
453,2.6578934890461095e-10,2.65789348904611e-10,5.169878828456423e-26,1.9451038387214827e-16
454,2.6716312752812043e-10,2.671631275281205e-10,5.169878828456423e-26,1.9351019267852613e-16
455,2.6854931171171394e-10,2.68549311711714e-10,5.169878828456423e-26,1.9251134160441477e-16
456,2.6994692150392356e-10,2.699469215039236e-10,5.169878828456423e-26,1.9151464293995592e-16
457,2.713549772036236e-10,2.7135497720362366e-10,5.169878828456423e-26,1.905208771821041e-16
458,2.7277149933189634e-10,2.727714993318964e-10,5.169878828456423e-26,1.8953148848465073e-16
459,2.741945086045611e-10,2.7419450860456114e-10,5.169878828456423e-26,1.8854786169012376e-16
460,2.756260259055301e-10,2.7562602590553016e-10,5.169878828456423e-26,1.875686017483843e-16
461,2.7706207226114095e-10,2.77062072261141e-10,5.169878828456423e-26,1.8659641091486627e-16
462,2.785056688156085e-10,2.7850566881560857e-10,5.169878828456423e-26,1.856292135970585e-16
463,2.7995283680772616e-10,2.7995283680772616e-10,0.0,0.0
464,2.814065975489349e-10,2.81406597548935e-10,5.169878828456423e-26,1.837156226430481e-16
465,2.8286297240286506e-10,2.8286297240286516e-10,1.0339757656912846e-25,3.655394542834167e-16
466,2.843239827664411e-10,2.843239827664412e-10,1.0339757656912846e-25,3.6366111491222584e-16
467,2.8578765005262536e-10,2.857876500526254e-10,5.169878828456423e-26,1.8089930854270413e-16
468,2.872519956748621e-10,2.872519956748622e-10,1.0339757656912846e-25,3.5995424966921113e-16
469,2.8871704103326564e-10,2.8871704103326574e-10,1.0339757656912846e-25,3.5812772325141385e-16
470,2.901808075025809e-10,2.90180807502581e-10,1.0339757656912846e-25,3.563212104170908e-16
471,2.9164131642192994e-10,2.9164131642193004e-10,1.0339757656912846e-25,3.5453679141791686e-16
472,2.9309858908633835e-10,2.9309858908633846e-10,1.0339757656912846e-25,3.527740508456372e-16
473,2.945506467400229e-10,2.94550646740023e-10,1.0339757656912846e-25,3.5103496703705934e-16
474,2.959975105714028e-10,2.959975105714029e-10,1.0339757656912846e-25,3.4931907491224015e-16
475,2.9743820170978316e-10,2.9743820170978326e-10,1.0339757656912846e-25,3.4762709018129318e-16
476,2.988727412236432e-10,2.988727412236433e-10,1.0339757656912846e-25,3.4595853789073787e-16
477,3.002991501204482e-10,3.0029915012044833e-10,1.0339757656912846e-25,3.4431524873665574e-16
478,3.017184493478898e-10,3.017184493478899e-10,1.0339757656912846e-25,3.426955719565832e-16
479,3.031306597964454e-10,3.031306597964455e-10,1.0339757656912846e-25,3.4109903840990795e-16
480,3.045328023031401e-10,3.045328023031402e-10,1.0339757656912846e-25,3.3952853612860967e-16
481,3.059268976563771e-10,3.059268976563772e-10,1.0339757656912846e-25,3.379813195937632e-16
482,3.0730896660169897e-10,3.0730896660169907e-10,1.0339757656912846e-25,3.364613070439345e-16
483,3.0868002984833146e-10,3.086800298483315e-10,5.169878828456423e-26,1.674834238870788e-16
484,3.1003810807635354e-10,3.1003810807635365e-10,1.0339757656912846e-25,3.3349957271595977e-16
485,3.1138122194433484e-10,3.1138122194433494e-10,1.0339757656912846e-25,3.320610534042181e-16
486,3.1271039209727424e-10,3.127103920972744e-10,1.550963648536927e-25,4.959744503964139e-16
487,3.140236391746743e-10,3.140236391746744e-10,1.0339757656912846e-25,3.2926685659997084e-16
488,3.153199838185804e-10,3.153199838185805e-10,1.0339757656912846e-25,3.2791317352286284e-16
489,3.166004466814201e-10,3.166004466814202e-10,1.0339757656912846e-25,3.265869573240764e-16
490,3.178630484334732e-10,3.178630484334734e-10,1.550963648536927e-25,4.879345542618282e-16
491,3.191078097698121e-10,3.1910780976981224e-10,1.550963648536927e-25,4.860312411832578e-16
492,3.203347514165525e-10,3.203347514165526e-10,1.0339757656912846e-25,3.2277976745231033e-16
493,3.2154389413626477e-10,3.215438941362648e-10,5.169878828456423e-26,1.6078298865987848e-16
494,3.2273425873239863e-10,3.2273425873239874e-10,1.0339757656912846e-25,3.2037992178221946e-16
495,3.2390486605258805e-10,3.2390486605258815e-10,1.0339757656912846e-25,3.192220537753242e-16
496,3.2505573699070836e-10,3.2505573699070846e-10,1.0339757656912846e-25,3.1809183719185996e-16
497,3.261848924875731e-10,3.261848924875732e-10,1.0339757656912846e-25,3.169906974556391e-16
498,3.2729235353016474e-10,3.2729235353016484e-10,1.0339757656912846e-25,3.1591809418669743e-16
499,3.283771411493134e-10,3.283771411493135e-10,1.0339757656912846e-25,3.1487446479142553e-16
500,3.294382764157438e-10,3.2943827641574383e-10,5.169878828456423e-26,1.5693012010335285e-16
501,3.3047478071436697e-10,3.304747807143671e-10,1.0339757656912846e-25,3.1287584591362855e-16
502,3.3148667657670735e-10,3.3148667657670746e-10,1.0339757656912846e-25,3.119207614523893e-16
503,3.3247298683194015e-10,3.3247298683194026e-10,1.0339757656912846e-25,3.1099542117505714e-16
504,3.3343373431601717e-10,3.3343373431601727e-10,1.0339757656912846e-25,3.100993268759416e-16
505,3.3436994185894294e-10,3.34369941858943e-10,5.169878828456423e-26,1.546155375005982e-16
506,3.352796322702818e-10,3.352796322702819e-10,1.0339757656912846e-25,3.083920602900677e-16
507,3.361638283229267e-10,3.361638283229268e-10,1.0339757656912846e-25,3.075809110247352e-16
508,3.370215527351783e-10,3.370215527351784e-10,1.0339757656912846e-25,3.0679811344402434e-16
509,3.3785182815119427e-10,3.3785182815119437e-10,1.0339757656912846e-25,3.0604415294996225e-16
510,3.3865667711988836e-10,3.386566771198884e-10,5.169878828456423e-26,1.5265840533320495e-16
511,3.394331220723673e-10,3.394331220723674e-10,1.0339757656912846e-25,3.0461840594060836e-16
512,3.4018318529801175e-10,3.4018318529801185e-10,1.0339757656912846e-25,3.0394675879864183e-16
513,3.409048889193152e-10,3.4090488891931526e-10,5.169878828456423e-26,1.5165164820150236e-16
514,3.415982548656107e-10,3.4159825486561073e-10,5.169878828456423e-26,1.5134383021044187e-16
515,3.4226330484582114e-10,3.422633048458212e-10,5.169878828456423e-26,1.5104975483086892e-16
516,3.4290006032038203e-10,3.429000603203821e-10,5.169878828456423e-26,1.5076925981366252e-16
517,3.435075424724897e-10,3.4350754247248973e-10,5.169878828456423e-26,1.505026291779448e-16
518,3.440847721788386e-10,3.440847721788386e-10,0.0,0.0
519,3.4463276998001295e-10,3.44632769980013e-10,5.169878828456423e-26,1.5001123743270994e-16
520,3.451495560507045e-10,3.4514955605070454e-10,5.169878828456423e-26,1.4978662837094704e-16
521,3.456361501699293e-10,3.4563615016992934e-10,5.169878828456423e-26,1.4957575548491362e-16
522,3.460915716914182e-10,3.460915716914182e-10,0.0,0.0
523,3.46514839514355e-10,3.46514839514355e-10,0.0,0.0
524,3.469079720546347e-10,3.469079720546347e-10,0.0,0.0
525,3.472689872168111e-10,3.472689872168111e-10,0.0,0.0
526,3.475999023668978e-10,3.4759990236689785e-10,5.169878828456423e-26,1.4873073304259807e-16
527,3.47899734306182e-10,3.47899734306182e-10,0.0,0.0
528,3.481684992462021e-10,3.481684992462021e-10,0.0,0.0
529,3.484062127850323e-10,3.4840621278503224e-10,-5.169878828456423e-26,-1.4838652810265053e-16
530,3.4861388988500753e-10,3.4861388988500753e-10,0.0,0.0
531,3.4878954485201225e-10,3.487895448520122e-10,-5.169878828456423e-26,-1.4822344605111223e-16
532,3.48935191316443e-10,3.48935191316443e-10,0.0,0.0
533,3.4904984221594527e-10,3.490498422159452e-10,-5.169878828456423e-26,-1.4811291120017165e-16
534,3.4913250978000824e-10,3.4913250978000824e-10,0.0,0.0
535,3.491852055164911e-10,3.4918520551649106e-10,-5.169878828456423e-26,-1.480554945278821e-16
536,3.49205940200136e-10,3.4920594020013597e-10,-5.169878828456423e-26,-1.480467034865866e-16
537,3.491967238631118e-10,3.491967238631118e-10,0.0,0.0
538,3.4915656578761456e-10,3.491565657876145e-10,-5.169878828456423e-26,-1.4806763884833155e-16
539,3.4908647450053686e-10,3.490864745005368e-10,-5.169878828456423e-26,-1.4809736859193243e-16
540,3.489844577702035e-10,3.4898445777020343e-10,-5.169878828456423e-26,-1.4814066109100605e-16
541,3.4885352260515287e-10,3.4885352260515287e-10,0.0,0.0
542,3.486926752549327e-10,3.4869267525493266e-10,-5.169878828456423e-26,-1.4826462370271107e-16
543,3.485009212128593e-10,3.4850092121285926e-10,-5.169878828456423e-26,-1.4834620265748842e-16
544,3.482802652206807e-10,3.482802652206806e-10,-5.169878828456423e-26,-1.4844018868484077e-16
545,3.480307112750635e-10,3.480307112750635e-10,0.0,0.0
546,3.4775126263581965e-10,3.477512626358196e-10,-5.169878828456423e-26,-1.4866599733587585e-16
547,3.47442921835766e-10,3.4744292183576594e-10,-5.169878828456423e-26,-1.4879793207876e-16
548,3.471056906921097e-10,3.4710569069210965e-10,-5.169878828456423e-26,-1.4894249697110895e-16
549,3.4673957031923307e-10,3.46739570319233e-10,-5.169878828456423e-26,-1.4909976452057853e-16
550,3.4634456114274874e-10,3.463445611427487e-10,-5.169878828456423e-26,-1.4926981418153743e-16
551,3.4592266285082875e-10,3.459226628508287e-10,-5.169878828456423e-26,-1.4945186839885698e-16
552,3.454718742188084e-10,3.4547187421880833e-10,-5.169878828456423e-26,-1.4964688052093132e-16
553,3.4499419331774887e-10,3.449941933177488e-10,-5.169878828456423e-26,-1.4985408243363756e-16
554,3.444906175959667e-10,3.4449061759596663e-10,-5.169878828456423e-26,-1.5007313884292426e-16
555,3.4396014389722395e-10,3.439601438972239e-10,-5.169878828456423e-26,-1.503045896503984e-16
556,3.434027684792753e-10,3.4340276847927524e-10,-5.169878828456423e-26,-1.5054854832273813e-16
557,3.428214870326095e-10,3.4282148703260947e-10,-5.169878828456423e-26,-1.5080381551360166e-16
558,3.422142946992282e-10,3.422142946992282e-10,0.0,0.0
559,3.415821860913027e-10,3.415821860913026e-10,-5.169878828456423e-26,-1.5135094975575068e-16
560,3.409251553095584e-10,3.4092515530955834e-10,-5.169878828456423e-26,-1.5164263322728997e-16
561,3.4024519596123685e-10,3.4024519596123685e-10,0.0,0.0
562,3.3954030117749604e-10,3.3954030117749604e-10,0.0,0.0
563,3.388124636301134e-10,3.388124636301134e-10,0.0,0.0
564,3.3806267554736727e-10,3.380626755473672e-10,-5.169878828456423e-26,-1.529266376445054e-16
565,3.372889287289814e-10,3.372889287289814e-10,0.0,0.0
566,3.36493214560027e-10,3.36493214560027e-10,0.0,0.0
567,3.3567652402368927e-10,3.3567652402368927e-10,0.0,0.0
568,3.348378477128164e-10,3.348378477128164e-10,0.0,0.0
569,3.339781758401841e-10,3.339781758401841e-10,0.0,0.0
570,3.330974982474188e-10,3.330974982474188e-10,0.0,0.0
571,3.321968044125386e-10,3.321968044125386e-10,0.0,0.0
572,3.3127708345608606e-10,3.3127708345608606e-10,0.0,0.0
573,3.3033832414583717e-10,3.303383241458372e-10,5.169878828456423e-26,1.5650254452989337e-16
574,3.2938051490008984e-10,3.293805149000899e-10,5.169878828456423e-26,1.569576400117229e-16
575,3.28406643789546e-10,3.2840664378954603e-10,5.169878828456423e-26,1.5742308891197266e-16
576,3.2741469853781714e-10,3.274146985378172e-10,5.169878828456423e-26,1.5790002255684592e-16
577,3.2640766652059615e-10,3.264076665205962e-10,5.169878828456423e-26,1.5838717526355058e-16
578,3.2538453476355177e-10,3.253845347635519e-10,1.0339757656912846e-25,3.1777040861596174e-16
579,3.243462899390148e-10,3.2434628993901486e-10,5.169878828456423e-26,1.5939380189699378e-16
580,3.232939183615366e-10,3.232939183615367e-10,1.0339757656912846e-25,3.1982530662237796e-16
581,3.222284059824132e-10,3.222284059824133e-10,1.0339757656912846e-25,3.2088287267501725e-16
582,3.211497383832774e-10,3.211497383832775e-10,1.0339757656912846e-25,3.2196064393403996e-16
583,3.2005790076887134e-10,3.200579007688714e-10,5.169878828456423e-26,1.615294862597325e-16
584,3.1895487795912084e-10,3.1895487795912095e-10,1.0339757656912846e-25,3.2417618827695277e-16
585,3.178406543806408e-10,3.178406543806409e-10,1.0339757656912846e-25,3.25312621730577e-16
586,3.167152140578047e-10,3.1671521405780473e-10,5.169878828456423e-26,1.6323430637319659e-16
587,3.1557954060352093e-10,3.1557954060352103e-10,1.0339757656912846e-25,3.2764347261355653e-16
588,3.14435617209859e-10,3.144356172098591e-10,1.0339757656912846e-25,3.2883544646317656e-16
589,3.1328142663867123e-10,3.1328142663867133e-10,1.0339757656912846e-25,3.3004694111146243e-16
590,3.1211995121236123e-10,3.1211995121236134e-10,1.0339757656912846e-25,3.3127512729482154e-16
591,3.1095117280494535e-10,3.1095117280494546e-10,1.0339757656912846e-25,3.3252029775744917e-16
592,3.0977507283355506e-10,3.0977507283355516e-10,1.0339757656912846e-25,3.33782752832036e-16
593,3.0859263225052714e-10,3.0859263225052725e-10,1.0339757656912846e-25,3.350617149057091e-16
594,3.0740383153621987e-10,3.0740383153622003e-10,1.550963648536927e-25,5.045362124428122e-16
595,3.0621065069269575e-10,3.062106506926959e-10,1.550963648536927e-25,5.065021889435941e-16
596,3.0501306923839826e-10,3.050130692383984e-10,1.550963648536927e-25,5.084908828364641e-16
597,3.038110662039486e-10,3.038110662039487e-10,1.0339757656912846e-25,3.4033512294683036e-16
598,3.0260562012917685e-10,3.02605620129177e-10,1.550963648536927e-25,5.125362998462648e-16
599,3.013977090614945e-10,3.013977090614947e-10,1.550963648536927e-25,5.145903906723067e-16
600,3.001873105557044e-10,3.0018731055570457e-10,1.550963648536927e-25,5.166652933016372e-16
601,2.989764013913979e-10,2.9897640139139805e-10,1.550963648536927e-25,5.18757882334171e-16
602,2.9776295672407647e-10,2.977629567240766e-10,1.550963648536927e-25,5.20871926313566e-16
603,2.9655095094155215e-10,2.9655095094155226e-10,1.0339757656912846e-25,3.4866715564674517e-16
604,2.95338357954183e-10,2.9533835795418317e-10,1.550963648536927e-25,5.251480570558105e-16
605,2.9412615120291883e-10,2.9412615120291894e-10,1.0339757656912846e-25,3.515415958297229e-16
606,2.9291630366911384e-10,2.92916303669114e-10,1.550963648536927e-25,5.2949037971233495e-16
607,2.9170778788611885e-10,2.91707787886119e-10,1.550963648536927e-25,5.31684004659627e-16
608,2.905025759526452e-10,2.905025759526454e-10,1.550963648536927e-25,5.338898092214333e-16
609,2.8930163954788633e-10,2.8930163954788654e-10,2.0679515313825692e-25,7.148080925549936e-16
