z,w_z,F_zw,E2,H_km_s_Mpc,I_H
1.448585918596963e-05,-0.2433434294253129,1.0000328837077543,1.0000360689390677,67.36121479091385,0.0
1.4665359942245429e-05,-0.2433439675708426,1.0000332911764322,1.0000365158821711,67.36122984368441,0.0
1.4847084972628098e-05,-0.24334451238457727,1.0000337036940359,1.0000369683634651,67.36124508297443,0.0
1.5031061839092367e-05,-0.24334506394914077,1.000034121323124,1.0000374264515746,67.36126051109503,0.0
1.521731844514571e-05,-0.24334562234818058,1.0000345441270304,1.0000378902159734,67.36127613038589,0.0
1.5405883040060316e-05,-0.2433461876663806,1.0000349721698727,1.000038359726997,67.36129194321573,0.0
1.559678422315795e-05,-0.24334675998947397,1.000035405516564,1.0000388350558527,67.36130795198264,0.0
1.5790050948147166e-05,-0.243347339404256,1.0000358442328208,1.0000393162746286,67.36132415911437,0.0
1.5985712527514858e-05,-0.2433479259985975,1.0000362883851746,1.0000398034563083,67.3613405670688,0.0
1.6183798636972256e-05,-0.24334851986145783,1.0000367380409803,1.0000402966747777,67.3613571783342,0.0
1.6384339319955347e-05,-0.24334912108289866,1.0000371932684275,1.000040796004839,67.36137399542974,0.0
1.658736499218191e-05,-0.24334972975409747,1.0000376541365514,1.0000413015222214,67.36139102090574,0.0
1.6792906446264465e-05,-0.2433503459673614,1.0000381207152416,1.0000418133035922,67.36140825734417,0.0
1.7000994856380466e-05,-0.24335096981614132,1.000038593075254,1.0000423314265687,67.36142570735893,0.0
1.7211661783000634e-05,-0.24335160139504583,1.0000390712882206,1.0000428559697296,67.36144337359637,0.0
1.742493917767559e-05,-0.24335224079985582,1.0000395554266617,1.0000433870126284,67.36146125873559,0.0
1.764085938788179e-05,-0.24335288812753877,1.0000400455639955,1.0000439246358026,67.36147936548886,0.0
1.7859455161927852e-05,-0.24335354347626365,1.0000405417745497,1.0000444689207888,67.36149769660211,0.0
1.8080759653921307e-05,-0.24335420694541565,1.0000410441335734,1.0000450199501338,67.36151625485527,0.0
1.8304806428796956e-05,-0.24335487863561137,1.0000415527172473,1.0000455778074067,67.36153504306269,0.0
1.853162946740781e-05,-0.24335555864871394,1.0000420676026964,1.0000461425772125,67.36155406407359,0.0
1.8761263171678828e-05,-0.2433562470878486,1.000042588868001,1.000046714345204,67.36157332077252,0.0
1.899374236982448e-05,-0.2433569440574182,1.0000431165922083,1.0000472931980962,67.36159281607976,0.0
1.9229102321631326e-05,-0.2433576496631192,1.000043650855346,1.0000478792236775,67.36161255295174,0.0
1.9467378723805706e-05,-0.2433583640119575,1.0000441917384322,1.0000484725108247,67.36163253438156,0.0
1.9708607715387638e-05,-0.2433590872122648,1.000044739323489,1.0000490731495157,67.36165276339936,0.0
1.9952825883232426e-05,-0.24335981937371495,1.0000452936935547,1.000049681230843,67.36167324307286,0.0
2.020007026755921e-05,-0.24336056060734063,1.0000458549326965,1.0000502968470284,67.36169397650777,0.0
2.0450378367569036e-05,-0.24336131102555011,1.0000464231260227,1.0000509200914354,67.36171496684825,0.0
2.070378814713256e-05,-0.24336207074214442,1.0000469983596962,1.0000515510585852,67.36173621727748,0.0
2.096033804054745e-05,-0.2433628398723344,1.0000475807209477,1.0000521898441699,67.36175773101802,0.0
2.1220066958368087e-05,-0.24336361853275834,1.000048170298088,1.0000528365450667,67.36177951133234,0.0
2.1483014293306933e-05,-0.24336440684149965,1.000048767180522,1.0000534912593546,67.36180156152344,0.0
2.174921992620903e-05,-0.24336520491810465,1.0000493714587628,1.000054154086326,67.36182388493509,0.0
2.201872423210093e-05,-0.24336601288360077,1.0000499832244443,1.000054825126505,67.36184648495258,0.0
2.229156808631418e-05,-0.2433668308605149,1.0000506025703353,1.0000555044816601,67.36186936500314,0.0
2.2567792870684698e-05,-0.2433676589728919,1.0000512295903548,1.0000561922548221,67.36189252855642,0.0
2.284744047982937e-05,-0.24336849734631352,1.0000518643795846,1.000056888550297,67.36191597912507,0.0
2.31305533275e-05,-0.24336934610791733,1.0000525070342847,1.0000575934736844,67.36193972026528,0.0
2.341717435301602e-05,-0.243370205386416,1.0000531576519074,1.000058307131891,67.36196375557726,0.0
2.3707347027777288e-05,-0.24337107531211688,1.0000538163311123,1.0000590296331493,67.36198808870586,0.0
2.400111536185722e-05,-0.2433719560169417,1.0000544831717817,1.0000597610870323,67.36201272334107,0.0
2.429852391067758e-05,-0.2433728476344466,1.0000551582750346,1.000060501604471,67.36203766321857,0.0
2.4599617781766423e-05,-0.24337375029984232,1.0000558417432428,1.0000612512977698,67.36206291212036,0.0
2.4904442641599346e-05,-0.2433746641500147,1.0000565336800467,1.0000620102806261,67.36208847387527,0.0
2.5213044722525454e-05,-0.2433755893235456,1.0000572341903704,1.0000627786681446,67.36211435235958,0.0
2.552547082977992e-05,-0.2433765259607336,1.0000579433804377,1.0000635565768574,67.36214055149757,0.0
2.5841768348582192e-05,-0.24337747420361544,1.0000586613577886,1.00006434412474,67.36216707526216,0.0
2.6161985251323156e-05,-0.2433784341959877,1.000059388231295,1.0000651414312294,67.36219392767549,0.0
2.6486170104841352e-05,-0.24337940608342828,1.0000601241111773,1.0000659486172423,67.3622211128095,0.0
2.681437207778835e-05,-0.24338039001331868,1.0000608691090218,1.0000667658051938,67.36224863478658,0.0
2.7146640948086683e-05,-0.24338138613486626,1.000061623337797,1.0000675931190162,67.36227649778021,0.0
2.7483027110479366e-05,-0.24338239459912692,1.000062386911871,1.000068430684177,67.3623047060156,0.0
2.7823581584173034e-05,-0.2433834155590279,1.000063159947028,1.000069278627698,67.36233326377024,0.0
2.8168356020576286e-05,-0.243384449169391,1.0000639425604871,1.0000701370781746,67.36236217537463,0.0
2.851740271113342e-05,-0.24338549558695616,1.0000647348709195,1.000071006165797,67.36239144521295,0.0
2.8870774595255216e-05,-0.24338655497040498,1.000065536998466,1.0000718860223663,67.36242107772367,0.0
2.9228525268348526e-05,-0.243387627480385,1.0000663490647559,1.0000727767813182,67.36245107740022,0.0
2.959070898994485e-05,-0.2433887132795339,1.0000671711929257,1.0000736785777415,67.36248144879177,0.0
2.9957380691929628e-05,-0.24338981253250425,1.0000680035076361,1.000074591548398,67.36251219650376,0.0
3.0328595986874007e-05,-0.24339092540598833,1.0000688461350933,1.0000755158317443,67.36254332519873,0.0
3.0704411176469374e-05,-0.2433920520687436,1.000069699203066,1.0000764515679528,67.36257483959696,0.0
3.108488326006636e-05,-0.24339319269161805,1.000070562840906,1.0000773988989324,67.36260674447723,0.0
3.14700699433202e-05,-0.2433943474475763,1.0000714371795671,1.0000783579683503,67.36263904467751,0.0
3.186002964694272e-05,-0.24339551651172558,1.0000723223516257,1.0000793289216534,67.36267174509567,0.0
3.2254821515562615e-05,-0.2433967000613426,1.0000732184913004,1.0000803119060913,67.36270485069032,0.0
3.265450542669659e-05,-0.2433978982759,1.0000741257344716,1.0000813070707373,67.36273836648142,0.0
3.305914199983002e-05,-0.2433991113370939,1.0000750442187043,1.0000823145665123,67.36277229755119,0.0
3.3468792605611425e-05,-0.24340033942887135,1.000075974083266,1.0000833345462068,67.36280664904476,0.0
3.388351937516085e-05,-0.24340158273745802,1.0000769154691505,1.0000843671645043,67.362841426171,0.0
3.430338520949237e-05,-0.24340284145138666,1.0000778685190974,1.0000854125780048,67.36287663420333,0.0
3.472845378905489e-05,-0.24340411576152554,1.0000788333776147,1.000086470945249,67.36291227848048,0.0
3.515878958339025e-05,-0.24340540586110745,1.0000798101910002,1.000087542426741,67.3629483644073,0.0
3.5594457860910974e-05,-0.24340671194575894,1.000080799107364,1.000088627184974,67.36298489745562,0.0
3.6035524698799874e-05,-0.24340803421352988,1.0000818002766507,1.0000897253844552,67.36302188316506,0.0
3.648205699303167e-05,-0.2434093728649237,1.0000828138506623,1.000090837191728,67.3630593271438,0.0
3.6934122468518795e-05,-0.24341072810292755,1.0000838399830814,1.0000919627754015,67.36309723506957,0.0
3.7391789689383555e-05,-0.24341210013304312,1.0000848788294934,1.0000931023061725,67.3631356126904,0.0
3.785512806935695e-05,-0.24341348916331793,1.0000859305474115,1.0000942559568524,67.36317446582547,0.0
3.832420788230633e-05,-0.24341489540437658,1.0000869952963,1.000095423902395,67.36321380036614,0.0
3.879910027289415e-05,-0.2434163190694529,1.0000880732375979,1.0000966063199201,67.36325362227669,0.0
3.927987726736821e-05,-0.24341776037442223,1.000089164534744,1.0000978033887433,67.36329393759527,0.0
3.97666117844855e-05,-0.24341921953783396,1.0000902693532019,1.000099015290401,67.36333475243488,0.0
4.0259377646572144e-05,-0.24342069678094488,1.000091387860484,1.000100242208679,67.36337607298418,0.0
4.075824959071971e-05,-0.24342219232775253,1.000092520226178,1.0001014843296403,67.36341790550853,0.0
4.1263303280120176e-05,-0.24342370640502922,1.000093666621972,1.0001027418416528,67.36346025635088,0.0
4.1774615315542486e-05,-0.24342523924235634,1.0000948272216805,1.0001040149354186,67.36350313193276,0.0
4.2292263246949495e-05,-0.24342679107215925,1.000096002201271,1.0001053038040018,67.36354653875523,0.0
4.281632558526028e-05,-0.24342836212974242,1.0000971917388906,1.0001066086428587,67.36359048339989,0.0
4.334688181425835e-05,-0.243429952653325,1.0000983960148926,1.000107929649868,67.36363497252988,0.0
4.3884012402645665e-05,-0.24343156288407714,1.000099615211864,1.0001092670253589,67.36368001289081,0.0
4.442779881624822e-05,-0.24343319306615624,1.000100849514654,1.0001106209721429,67.36372561131193,0.0
4.497832353037147e-05,-0.2434348434467442,1.0001020991104004,1.000111991695544,67.36377177470702,0.0
4.553567004230896e-05,-0.24343651427608481,1.000103364188559,1.000113379403431,67.36381851007552,0.0
4.609992288400681e-05,-0.24343820580752146,1.0001046449409328,1.0001147843062466,67.36386582450358,0.0
4.667116763488427e-05,-0.2434399182975358,1.0001059415616993,1.0001162066170415,67.36391372516506,0.0
4.724949093481314e-05,-0.2434416520057865,1.0001072542474414,1.000117646551506,67.36396221932279,0.0
4.783498049725888e-05,-0.24344340719514843,1.000108583197177,1.0001191043280027,67.36401131432946,0.0
4.8427725122583725e-05,-0.24344518413175278,1.0001099286123885,1.0001205801675985,67.36406101762886,0.0
4.902781471151458e-05,-0.24344698308502713,1.0001112906970535,1.0001220742941006,67.364111336757,0.0
4.963534027877875e-05,-0.24344880432773636,1.0001126696576765,1.0001235869340879,67.36416227934322,0.0
5.025039396690771e-05,-0.243450648136024,1.0001140657033187,1.0001251183169466,67.36421385311134,0.0
5.0873069060211914e-05,-0.24345251478945398,1.0001154790456313,1.000126668674905,67.36426606588086,0.0
5.150345999892972e-05,-0.24345440457105313,1.000116909898886,1.0001282382430685,67.36431892556813,0.0
5.21416623935507e-05,-0.24345631776735385,1.0001183584800086,1.000129827259455,67.36437244018757,0.0
5.278777303931632e-05,-0.24345825466843765,1.0001198250086116,1.0001314359650313,67.36442661785284,0.0
5.3441889930901864e-05,-0.2434602155679791,1.0001213097070265,1.0001330646037492,67.36448146677809,0.0
5.410411227727784e-05,-0.2434622007632902,1.0001228128003392,1.000134713422583,67.3645369952792,0.0
5.477454051675743e-05,-0.24346421055536557,1.0001243345164224,1.0001363826715672,67.3645932117751,0.0
5.545327633223051e-05,-0.24346624524892793,1.0001258750859712,1.000138072603833,67.36465012478892,0.0
5.614042266658432e-05,-0.24346830515247428,1.0001274347425375,1.0001397834756482,67.36470774294942,0.0
5.6836083738317884e-05,-0.24347039057832265,1.0001290137225654,1.0001415155464553,67.36476607499216,0.0
5.754036505734824e-05,-0.24347250184265942,1.0001306122654274,1.000143269078911,67.36482512976093,0.0
5.82533734410126e-05,-0.24347463926558713,1.0001322306134601,1.0001450443389257,67.36488491620908,0.0
5.8975217030269926e-05,-0.24347680317117304,1.0001338690120012,1.0001468415957044,67.36494544340079,0.0
5.970600530610212e-05,-0.24347899388749822,1.0001355277094266,1.0001486611217867,67.36500672051251,0.0
6.044584910611853e-05,-0.24348121174670714,1.0001372069571879,1.000150503193089,67.36506875683439,0.0
6.11948606413672e-05,-0.2434834570850581,1.0001389070098503,1.000152368088946,67.36513156177158,0.0
6.195315351335346e-05,-0.24348573024297412,1.0001406281251322,1.0001542560921526,67.36519514484574,0.0
6.272084273126929e-05,-0.24348803156509438,1.0001423705639425,1.000156167489007,67.36525951569644,0.0
6.349804472943731e-05,-0.2434903614003266,1.0001441345904212,1.0001581025693542,67.36532468408261,0.0
6.428487738496996e-05,-0.24349272010189973,1.0001459204719794,1.0001600616266306,67.3653906598841,0.0
6.508146003564721e-05,-0.24349510802741758,1.0001477284793392,1.0001620449579067,67.36545745310306,0.0
6.588791349801723e-05,-0.24349752553891277,1.0001495588865754,1.000164052863934,67.36552507386554,0.0
6.670436008572005e-05,-0.2434999730029018,1.000151411971156,1.0001660856491892,67.36559353242296,0.0
6.753092362803813e-05,-0.24350245079044033,1.0001532880139854,1.0001681436219212,67.36566283915374,0.0
6.836772948867887e-05,-0.24350495927717958,1.0001551872994459,1.000170227094198,67.36573300456479,0.0
6.921490458478661e-05,-0.243507498843423,1.0001571101154412,1.0001723363819526,67.36580403929315,0.0
7.007257740619273e-05,-0.24351006987418397,1.0001590567534397,1.0001744718050323,67.3658759541076,0.0
7.094087803490438e-05,-0.24351267275924415,1.0001610275085195,1.0001766336872469,67.36594875991022,0.0
7.181993816483206e-05,-0.2435153078932124,1.0001630226794118,1.0001788223564174,67.3660224677382,0.0
7.270989112176488e-05,-0.2435179756755845,1.0001650425685464,1.0001810381444254,67.36609708876533,0.0
7.361087188359148e-05,-0.2435206765108038,1.0001670874820987,1.000183281387264,67.36617263430377,0.0
7.452301710077135e-05,-0.24352341080832232,1.0001691577300338,1.0001855524250893,67.3662491158058,0.0
7.544646511706138e-05,-0.2435261789826627,1.0001712536261556,1.0001878516022698,67.3663265448655,0.0
7.638135599049781e-05,-0.24352898145348117,1.000173375488153,1.0001901792674412,67.36640493322052,0.0
7.73278315146381e-05,-0.24353181864563087,1.0001755236376484,1.0001925357735575,67.36648429275385,0.0
7.828603524006755e-05,-0.24353469098922617,1.000177698400246,1.0001949214779446,67.36656463549565,0.0
7.925611249617096e-05,-0.24353759891970805,1.0001799001055818,1.0001973367423562,67.36664597362504,0.0
8.0238210413174e-05,-0.2435405428779097,1.0001821290873725,1.000199781933025,67.36672831947189,0.0
8.12324779444592e-05,-0.24354352331012336,1.0001843856834667,1.0002022574207223,67.36681168551885,0.0
8.223906588915703e-05,-0.24354654066816803,1.000186670235896,1.000204763580812,67.36689608440308,0.0
8.325812691501694e-05,-0.24354959540945761,1.000188983090926,1.000207300793307,67.36698152891822,0.0
8.428981558156316e-05,-0.2435526879970704,1.0001913245991099,1.0002098694429282,67.36706803201629,0.0
8.533428836353611e-05,-0.24355581889981895,1.00019369511534,1.0002124699191624,67.36715560680977,0.0
8.639170367462395e-05,-0.24355898859232117,1.000196094998903,1.0002151026163202,67.36724426657344,0.0
8.746222189149088e-05,-0.24356219755507214,1.000198524613533,1.0002177679335973,67.36733402474644,0.0
8.854600537809898e-05,-0.24356544627451682,1.0002009843274675,1.0002204662751342,67.36742489493435,0.0
8.964321851033477e-05,-0.2435687352431237,1.0002034745135022,1.0002231980500773,67.36751689091116,0.0
9.075402770094093e-05,-0.24357206495945932,1.0002059955490483,1.0002259636726416,67.36761002662146,0.0
9.187860142475354e-05,-0.24357543592826367,1.0002085478161888,1.0002287635621727,67.36770431618247,0.0
9.30171102442564e-05,-0.2435788486605267,1.0002111317017368,1.0002315981432104,67.36779977388618,0.0
9.416972683544934e-05,-0.24358230367356554,1.0002137475972934,1.0002344678455537,67.36789641420157,0.0
9.533662601403709e-05,-0.2435858014911028,1.000216395899308,1.0002373731043246,67.36799425177671,0.0
9.651798476194447e-05,-0.24358934264334595,1.000219077009137,1.000240314360036,67.36809330144108,0.0
9.771398225415848e-05,-0.24359292766706733,1.000221791333105,1.000243292058657,67.36819357820775,0.0
9.892479988590286e-05,-0.2435965571056856,1.0002245392825668,1.0002463066516798,67.36829509727562,0.0
0.00010015062130015127,-0.2436002315093478,1.0002273212739685,1.0002493585961902,67.3683978740318,0.0
0.00010139163241547951,-0.24360395143501268,1.0002301377289113,1.0002524483549358,67.36850192405392,0.0
0.000102648021454263,-0.24360771744653495,1.000232989074215,1.0002555763963947,67.36860726311238,0.0
0.0001039199789712253,-0.24361153011475065,1.0002358757419825,1.0002587431948489,67.36871390717292,0.0
0.00010520769788233856,-0.24361539001756335,1.000238798169665,1.0002619492304552,67.36882187239888,0.0
0.00010651137349408318,-0.24361929774003174,1.0002417568001283,1.0002651949893169,67.36893117515372,0.0
0.00010783120353306882,-0.24362325387445816,1.0002447520817197,1.000268480963559,67.36904183200345,0.0
0.00010916738817602456,-0.243627259020478,1.0002477844683357,1.000271807651402,67.36915385971919,0.0
0.00011052013008015888,-0.24363131378515068,1.0002508544194906,1.000275175557236,67.36926727527965,0.0
0.00011188963441389556,-0.24363541878305128,1.0002539624003859,1.0002785851917007,67.36938209587373,0.0
0.00011327610888799276,-0.2436395746363636,1.0002571088819812,1.0002820370717596,67.36949833890316,0.0
0.0001146797637870455,-0.24364378197497424,1.0002602943410643,1.0002855317207788,67.369616021985,0.0
0.00011610081200137847,-0.24364804143656793,1.0002635192603242,1.0002890696686075,67.36973516295446,0.0
0.00011753946905933628,-0.2436523536667239,1.0002667841284236,1.000292651451657,67.36985577986748,0.0
0.00011899595315997134,-0.24365671931901353,1.0002700894400725,1.0002962776129827,67.36997789100356,0.0
0.0001204704852061383,-0.2436611390550993,1.0002734356961036,1.0002999487023656,67.3701015148684,0.0
0.0001219632888379971,-0.24366561354483482,1.0002768234035475,1.0003036652763968,67.37022667019681,0.0
0.00012347459046693358,-0.24367014346636598,1.0002802530757096,1.0003074278985609,67.37035337595552,0.0
0.0001250046193098983,-0.24367472950623373,1.000283725232247,1.0003112371393206,67.37048165134597,0.0
0.00012655360742417073,-0.24367937235947776,1.000287240399248,1.000315093576205,67.37061151580731,0.0
0.00012812178974255662,-0.24368407272974163,1.0002907991093106,1.0003189977938955,67.37074298901926,0.0
0.00012970940410901908,-0.2436888313293792,1.0002944019016238,1.0003229503843154,67.37087609090518,0.0
0.00013131669131475135,-0.24369364887956235,1.0002980493220481,1.0003269519467186,67.37101084163501,0.0
0.0001329438951346987,-0.2436985261103899,1.0003017419231994,1.0003310030877808,67.37114726162827,0.0
0.00013459126236453053,-0.2437034637609982,1.0003054802645304,1.0003351044216913,67.37128537155728,0.0
0.00013625904285807192,-0.24370846257967263,1.0003092649124168,1.000339256570246,67.37142519235017,0.0
0.00013794748956519757,-0.24371352332396098,1.0003130964402427,1.000343460162943,67.37156674519414,0.0
0.00013965685857019795,-0.24371864676078783,1.0003169754284855,1.0003477158370737,67.37171005153853,0.0
0.0001413874091306185,-0.24372383366657047,1.0003209024648063,1.0003520242378252,67.37185513309821,0.0
0.00014313940371657986,-0.24372908482733635,1.0003248781441358,1.0003563860183724,67.37200201185674,0.0
0.00014491310805058816,-0.24373440103884178,1.000328903068766,1.0003608018399812,67.37215071006977,0.0
0.00014670879114783594,-0.24373978310669236,1.000332977848441,1.0003652723721057,67.37230125026836,0.0
0.00014852672535700225,-0.24374523184646463,1.0003371031004478,1.0003697982924917,67.37245365526243,0.0
0.0001503671864015613,-0.24375074808382938,1.0003412794497106,1.0003743802872775,67.37260794814412,0.0
0.00015223045342159985,-0.24375633265467636,1.0003455075288852,1.000379019051099,67.37276415229138,0.0
0.0001541168090161545,-0.24376198640524074,1.0003497879784533,1.0003837152871944,67.37292229137141,0.0
0.00015602653928607196,-0.24376771019223087,1.0003541214468206,1.0003884697075103,67.37308238934432,0.0
0.00015795993387740328,-0.24377350488295782,1.000358508590414,1.0003932830328113,67.37324447046672,0.0
0.00015991728602533325,-0.24377937135546637,1.0003629500737805,1.000398155992786,67.3734085592953,0.0
0.00016189889259865395,-0.24378531049866772,1.0003674465696875,1.00040308932616,67.37357468069067,0.0
0.00016390505414479232,-0.24379132321247374,1.000371998759225,1.0004080837808074,67.37374285982105,0.0
0.00016593607493539284,-0.24379741040793307,1.0003766073319071,1.0004131401138625,67.37391312216606,0.0
0.00016799226301246492,-0.24380357300736855,1.0003812729857777,1.000418259091837,67.37408549352061,0.0
0.00017007393023510517,-0.24380981194451679,1.000385996427514,1.000423441490732,67.37425999999871,0.0
0.00017218139232679538,-0.24381612816466894,1.000390778372534,1.0004286880961608,67.37443666803755,0.0
0.00017431496892328848,-0.2438225226248138,1.0003956195451054,1.0004339997034633,67.37461552440135,0.0
0.00017647498362108585,-0.24382899629378207,1.0004005206784528,1.000439377117828,67.37479659618549,0.0
0.00017866176402651874,-0.24383555015239294,1.0004054825148692,1.0004448211544141,67.37497991082057,0.0
0.00018087564180543502,-0.24384218519360198,1.000410505805829,1.0004503326384753,67.37516549607656,0.0
0.00018311695273350113,-0.2438489024226513,1.0004155913120993,1.0004559124054837,67.375353380067,0.0
0.00018538603674713103,-0.24385570285722125,1.0004207398038567,1.000461561301256,67.37554359125316,0.0
0.00018768323799504274,-0.2438625875275841,1.0004259520608014,1.0004672801820829,67.3757361584485,0.0
0.00019000890489045375,-0.24386955747675962,1.0004312288722765,1.000473069914858,67.37593111082289,0.0
0.0001923633901639266,-0.24387661376067263,1.0004365710373857,1.000478931377208,67.37612847790699,0.0
0.0001947470509168655,-0.24388375744831234,1.0004419793651147,1.0004848654576275,67.37632828959686,0.0
0.00019716024867567824,-0.24389098962189373,1.0004474546744524,1.0004908730556115,67.37653057615827,0.0
0.00019960334944660665,-0.243898311377021,1.000452997794515,1.0004969550817928,67.37673536823146,0.0
0.00020207672377124073,-0.24390572382285292,1.0004586095646701,1.0005031124580794,67.37694269683563,0.0
0.00020458074678271704,-0.24391322808227023,1.0004642908346644,1.0005093461177943,67.37715259337365,0.0
0.00020711579826261314,-0.24392082529204517,1.0004700424647504,1.0005156570058151,67.37736508963683,0.0
0.00020968226269855127,-0.24392851660301304,1.000475865325817,1.0005220460787192,67.3775802178097,0.0
0.00021228052934251152,-0.24393630318024584,1.0004817602995204,1.000528514304928,67.37779801047483,0.0
0.00021491099226986812,-0.24394418620322814,1.0004877282784166,1.0005350626648521,67.3780185006178,0.0
0.0002175740504391606,-0.24395216686603502,1.0004937701660965,1.000541692151041,67.37824172163216,0.0
0.0002202701077526017,-0.24396024637751235,1.000499886877321,1.000548403768332,67.37846770732439,0.0
0.00022299957311733748,-0.243968425961459,1.00050607933816,1.0005551985340044,67.37869649191914,0.0
0.0002257628605074638,-0.2439767068568117,1.000512348486131,1.0005620774779302,67.37892811006425,0.0
0.00022856038902681602,-0.24398509031783172,1.0005186952703404,1.000569041642733,67.37916259683605,0.0
0.00023139258297253247,-0.24399357761429427,1.0005251206516266,1.0005760920839437,67.37939998774468,0.0
0.00023425987189940552,-0.24400217003167993,1.0005316256027046,1.000583229870161,67.3796403187393,0.0
0.00023716269068503444,-0.24401086887136852,1.0005382111083125,1.0005904560832126,67.37988362621373,0.0
0.0002401014795957812,-0.24401967545083553,1.0005448781653592,1.0005977718183197,67.38012994701168,0.0
0.00024307668435354364,-0.24402859110385058,1.0005516277830753,1.0006051781842609,67.38037931843252,0.0
0.0002460887562033603,-0.24403761718067873,1.0005584609831644,1.0006126763035423,67.38063177823679,0.0
0.0002491381519818482,-0.24404675504828405,1.0005653787999567,1.0006202673125648,67.3808873646519,0.0
0.00025222533418649165,-0.24405600609053568,1.0005723822805652,1.0006279523617976,67.3811461163779,0.0
0.00025535077104578646,-0.24406537170841647,1.0005794724850432,1.0006357326159518,67.38140807259336,0.0
0.0002585149365902585,-0.2440748533202343,1.0005866504865428,1.000643609254156,67.38167327296114,0.0
0.0002617183107243579,-0.2440844523618357,1.0005939173714777,1.0006515834701353,67.38194175763455,0.0
0.0002649613792992437,-0.24409417028682245,1.0006012742396857,1.0006596564723915,67.38221356726324,0.0
0.00026824463418647536,-0.24410400856677059,1.0006087222045943,1.0006678294843856,67.38248874299936,0.0
0.00027156857335261286,-0.24411396869145216,1.0006162623933879,1.0006761037447227,67.38276732650382,0.0
0.00027493370093474063,-0.24412405216905983,1.000623895947178,1.0006844805073405,67.38304935995254,0.0
0.00027834052731693276,-0.24413426052643403,1.0006316240211741,1.0006929610416968,67.3833348860427,0.0
0.00028178956920766,-0.2441445953092931,1.0006394477848577,1.0007015466329634,67.38362394799934,0.0
0.00028528134971815935,-0.24415505808246615,1.0006473684221575,1.0007102385822186,67.38391658958172,0.0
0.0002888163984417711,-0.24416565043012872,1.0006553871316282,1.0007190382066458,67.38421285508997,0.0
0.0002923952515342652,-0.24417637395604155,1.0006635051266297,1.0007279468397305,67.38451278937178,0.0
0.0002960184517951574,-0.24418723028379205,1.0006717236355105,1.000736965831464,67.3848164378291,0.0
0.00029968654875003306,-0.24419822105703887,1.0006800439017913,1.0007460965485457,67.38512384642502,0.0
0.0003034000987338965,-0.24420934793975937,1.0006884671843517,1.0007553403745901,67.38543506169059,0.0
0.0003071596649755478,-0.24422061261650033,1.00069699475762,1.0007646987103365,67.38575013073194,0.0
0.00031096581768300503,-0.2442320167926314,1.000705627911765,1.0007741729738602,67.38606910123734,0.0
0.00031481913412999046,-0.244243562194602,1.0007143679528876,1.000783764600787,67.38639202148434,0.0
0.0003187201987434826,-0.24425525057020123,1.0007232162032196,1.0007934750445102,67.38671894034698,0.0
0.00032266960319235634,-0.24426708368882086,1.0007321740013202,1.0008033057764094,67.3870499073033,0.0
0.0003266679464771184,-0.24427906334172172,1.000741242702278,1.0008132582860738,67.38738497244258,0.0
0.0003307158350207602,-0.2442911913423033,1.0007504236779137,1.0008233340815276,67.38772418647306,0.0
0.0003348138827607317,-0.24430346952637658,1.0007597183169863,1.0008335346894552,67.38806760072943,0.0
0.0003389627112420542,-0.24431589975244036,1.000769128025402,1.000843861655436,67.38841526718062,0.0
0.0003431629497115931,-0.2443284839019608,1.0007786542264243,1.0008543165441746,67.38876723843755,0.0
0.00034741523521349317,-0.2443412238796545,1.0007882983608873,1.0008649009397381,67.38912356776113,0.0
0.00035172021268579565,-0.24435412161377507,1.0007980618874133,1.0008756164457961,67.38948430907018,0.0
0.00035607853505825965,-0.2443671790564031,1.0008079462826291,1.0008864646858613,67.38984951694951,0.0
0.00036049086335138787,-0.24438039818373977,1.0008179530413905,1.0008974473035368,67.39021924665826,0.0
0.0003649578667766844,-0.244393780996404,1.0008280836770034,1.0009085659627626,67.39059355413805,0.0
0.0003694802228381499,-0.24440732951973335,1.0008383397214529,1.000919822348068,67.39097249602149,0.0
0.0003740586174350423,-0.24442104580408844,1.000848722725631,1.0009312181648249,67.39135612964058,0.0
0.0003786937449659037,-0.24443493192516125,1.0008592342595715,1.0009427551395067,67.39174451303543,0.0
0.0003833863084338767,-0.2444489899842871,1.000869875912682,1.000954435019947,67.3921377049629,0.0
0.0003881370195533324,-0.24446322210876045,1.000880649293985,1.0009662595756064,67.39253576490549,0.0
0.00039294659885781287,-0.2444776304521547,1.0008915560323575,1.0009782305978365,67.39293875308016,0.0
0.0003978157758093108,-0.24449221719464567,1.0009025977767745,1.0009903499001522,67.39334673044746,0.0
0.0004027452889089111,-0.2445069845433392,1.000913776196557,1.001002619318506,67.3937597587207,0.0
0.0004077358858087948,-0.24452193473260272,1.0009250929816214,1.0010150407115623,67.39417790037508,0.0
0.00041278832342563624,-0.24453707002440106,1.0009365498427325,1.001027615960982,67.39460121865723,0.0
0.00041790336805540003,-0.24455239270863582,1.0009481485117593,1.0010403469717024,67.39502977759454,0.0
0.0004230817954895691,-0.24456790510348958,1.0009598907419348,1.0010532356722281,67.3954636420049,0.0
0.00042832439113280545,-0.24458360955577382,1.0009717783081173,1.0010662840149194,67.39590287750629,0.0
0.0004336319501220688,-0.24459950844128137,1.0009838130070574,1.0010794939762895,67.3963475505268,0.0
0.0004390052774472189,-0.24461560416514297,1.0009959966576651,1.0010928675573,67.39679772831437,0.0
